,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
20608, Grund: Notarzteinsatz am Gleis,18:02,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:52,8000105.0,arr,Chur,8,17:52,20.06.19,Frankfurt%238000105,10,ICE
20822, Ersatzfahrt für ICE  974,,ICE 2910,Stuttgart Hbf 15:24-Mannheim Hbf 16:05-Frankfurt(M) Flughafen Fernbf (Halt entfällt) 16:42-Frankfurt(Main)Hbf 16:52,8000105.0,arr,Stuttgart Hbf,8,16:52,20.06.19,Frankfurt%238000105,0,ICE
20909, Fährt heute erst ab Liège-Guillemins@@Grund: Verspätung im Ausland,17:59,ICE 17,Bruxelles Midi (Halt entfällt) 14:25-Bruxelles-Nord (Halt entfällt) 14:34-Liège-Guillemins 15:14-Aachen Hbf 15:39-Köln Hbf 16:20-Frankfurt(M) Flughafen Fernbf 17:11-Frankfurt(Main)Hbf 17:22,8000105.0,arr,Bruxelles Midi,18,17:22,20.06.19,Frankfurt%238000105,37,ICE
21055, Grund: Verzögerungen im Betriebsablauf,17:55,ICE 26,Wien Hbf 11:15-Wien Meidling 11:22-St.Pölten Hbf 11:46-Linz Hbf 12:36-Passau Hbf 13:34-Plattling 14:01-Regensburg Hbf 14:32-Nürnberg Hbf 15:30-Würzburg Hbf 16:24-Hanau Hbf 17:16-Frankfurt(Main)Hbf 17:36,8000105.0,arr,Wien Hbf,6,17:36,20.06.19,Frankfurt%238000105,19,ICE
21131, Grund: Signalstörung,18:03,ICE725,Essen Hbf 15:55-Duisburg Hbf 16:08-Düsseldorf Hbf 16:22-Köln Messe/Deutz Gl.11-12 16:44-Frankfurt(M) Flughafen Fernbf 17:36-Frankfurt(Main)Hbf 17:48,8000105.0,arr,Essen Hbf,7,17:48,20.06.19,Frankfurt%238000105,15,ICE
21196, Grund: Signalstörung@@Gleiswechsel,18:03,ICE725,Essen Hbf 15:55-Duisburg Hbf 16:08-Düsseldorf Hbf 16:22-Köln Messe/Deutz Gl.11-12 16:44-Frankfurt(M) Flughafen Fernbf 17:36-Frankfurt(Main)Hbf 17:48,8000105.0,arr,Essen Hbf,5,17:48,20.06.19,Frankfurt%238000105,15,ICE
21364, Fährt heute erst ab Liège-Guillemins@@Grund: Verspätung im Ausland@@Gleiswechsel,17:58,ICE 17,Bruxelles Midi (Halt entfällt) 14:25-Bruxelles-Nord (Halt entfällt) 14:34-Liège-Guillemins 15:14-Aachen Hbf 15:39-Köln Hbf 16:20-Frankfurt(M) Flughafen Fernbf 17:11-Frankfurt(Main)Hbf 17:22,8000105.0,arr,Bruxelles Midi,19,17:22,20.06.19,Frankfurt%238000105,36,ICE
21387, ,,ICE691,Berlin Gesundbrunnen 13:20-Berlin Hbf (tief) 13:28-Berlin Südkreuz 13:35-Lutherstadt Wittenberg Hbf 14:11-Leipzig Hbf 14:48-Erfurt Hbf 15:30-Eisenach 15:56-Fulda 16:50-Frankfurt(Main)Hbf 17:44,8000105.0,arr,Berlin Gesundbrunnen,9,17:44,20.06.19,Frankfurt%238000105,0,ICE
21407, Ersatzfahrt für ICE  974,,ICE 2910,Frankfurt(Main)Hbf 16:58-Kassel-Wilhelmshöhe 18:19-Göttingen 18:39-Hannover Hbf 19:34-Lüneburg 20:26-Hamburg Hbf 20:55-Hamburg Dammtor 21:04-Neumünster 21:51-Kiel Hbf 22:14,8000105.0,dep,Kiel Hbf,8,16:58,20.06.19,Frankfurt%238000105,0,ICE
21412, ,,ICE579,Frankfurt(Main)Hbf 17:06-Frankfurt(M) Flughafen Fernbf 17:17-Mannheim Hbf 17:54-Stuttgart Hbf 18:35,8000105.0,dep,Stuttgart Hbf,6,17:06,20.06.19,Frankfurt%238000105,0,ICE
21418, ,,ICE 1124,Frankfurt(Main)Hbf 17:10-Frankfurt(M) Flughafen Fernbf 17:20-Limburg Süd 17:39-Montabaur 17:50-Siegburg/Bonn 18:10-Köln Messe/Deutz Gl.11-12 18:26-Düsseldorf Hbf 18:46-Duisburg Hbf 19:00-Essen Hbf 19:14-Bochum Hbf 19:28-Dortmund Hbf 19:42,8000105.0,dep,Dortmund Hbf,7,17:10,20.06.19,Frankfurt%238000105,0,ICE
21448, Grund: Verzögerungen im Betriebsablauf,18:03,ICE 26,Frankfurt(Main)Hbf 17:42-Frankfurt(M) Flughafen Fernbf 17:55-Mainz Hbf 18:18-Koblenz Hbf 19:11-Bonn Hbf 19:44-Köln Hbf 20:05-Solingen Hbf 20:27-Wuppertal Hbf 20:41-Hagen Hbf 20:59-Dortmund Hbf 21:20,8000105.0,dep,Dortmund Hbf,6,17:42,20.06.19,Frankfurt%238000105,21,ICE
21460, Grund: Signalstörung@@Gleiswechsel,18:10,ICE725,Frankfurt(Main)Hbf 17:54-Aschaffenburg Hbf 18:22-Würzburg Hbf 19:01-Nürnberg Hbf 19:59-Ingolstadt Hbf 20:31-München Hbf 21:09,8000105.0,dep,München Hbf,5,17:54,20.06.19,Frankfurt%238000105,16,ICE
21463, Grund: Notarzteinsatz am Gleis,18:07,ICE 70,Frankfurt(Main)Hbf 17:58-Kassel-Wilhelmshöhe 19:19-Göttingen 19:39-Hannover Hbf 20:34-Hamburg-Harburg 21:42-Hamburg Hbf 21:54-Hamburg Dammtor 22:01-Hamburg-Altona 22:11,8000105.0,dep,Hamburg-Altona,8,17:58,20.06.19,Frankfurt%238000105,9,ICE
21506, Grund: Verzögerungen im Betriebsablauf,17:56,ICE 26,Wien Hbf 11:15-Wien Meidling 11:22-St.Pölten Hbf 11:46-Linz Hbf 12:36-Passau Hbf 13:34-Plattling 14:01-Regensburg Hbf 14:32-Nürnberg Hbf 15:30-Würzburg Hbf 16:24-Hanau Hbf 17:16-Frankfurt(Main)Hbf 17:36,8000105.0,arr,Wien Hbf,6,17:36,20.06.19,Frankfurt%238000105,20,ICE
21619, Fährt heute erst ab Liège-Guillemins@@Grund: Verspätung im Ausland@@Gleiswechsel,17:57,ICE 17,Bruxelles Midi (Halt entfällt) 14:25-Bruxelles-Nord (Halt entfällt) 14:34-Liège-Guillemins 15:14-Aachen Hbf 15:39-Köln Hbf 16:20-Frankfurt(M) Flughafen Fernbf 17:11-Frankfurt(Main)Hbf 17:22,8000105.0,arr,Bruxelles Midi,19,17:22,20.06.19,Frankfurt%238000105,35,ICE
21646, Grund: Signalstörung@@Gleiswechsel,18:02,ICE725,Essen Hbf 15:55-Duisburg Hbf 16:08-Düsseldorf Hbf 16:22-Köln Messe/Deutz Gl.11-12 16:44-Frankfurt(M) Flughafen Fernbf 17:36-Frankfurt(Main)Hbf 17:48,8000105.0,arr,Essen Hbf,5,17:48,20.06.19,Frankfurt%238000105,14,ICE
21838, Grund: Signalstörung@@Gleiswechsel,18:01,ICE725,Essen Hbf 15:55-Duisburg Hbf 16:08-Düsseldorf Hbf 16:22-Köln Messe/Deutz Gl.11-12 16:44-Frankfurt(M) Flughafen Fernbf 17:36-Frankfurt(Main)Hbf 17:48,8000105.0,arr,Essen Hbf,5,17:48,20.06.19,Frankfurt%238000105,13,ICE
21843, Grund: Notarzteinsatz am Gleis,18:03,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:52,8000105.0,arr,Chur,8,17:52,20.06.19,Frankfurt%238000105,11,ICE
21891, ,,ICE 26,Wien Hbf 11:15-Wien Meidling 11:22-St.Pölten Hbf 11:46-Linz Hbf 12:36-Passau Hbf 13:34-Plattling 14:01-Regensburg Hbf 14:32-Nürnberg Hbf 15:30-Würzburg Hbf 16:24-Hanau Hbf 17:16-Frankfurt(Main)Hbf 17:36,8000105.0,arr,Wien Hbf,6,17:36,20.06.19,Frankfurt%238000105,0,ICE
21939, ,,ICE 17,Bruxelles Midi (Halt entfällt) 14:25-Bruxelles-Nord (Halt entfällt) 14:34-Liège-Guillemins 15:14-Aachen Hbf 15:39-Köln Hbf 16:20-Frankfurt(M) Flughafen Fernbf 17:11-Frankfurt(Main)Hbf 17:22,8000105.0,arr,Bruxelles Midi,18,17:22,20.06.19,Frankfurt%238000105,0,ICE
21971, Grund: Notarzteinsatz am Gleis,18:04,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:52,8000105.0,arr,Chur,8,17:52,20.06.19,Frankfurt%238000105,12,ICE
22099, Grund: Notarzteinsatz am Gleis,18:05,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:52,8000105.0,arr,Chur,8,17:52,20.06.19,Frankfurt%238000105,13,ICE
22158, ,,ICE725,Essen Hbf 15:55-Duisburg Hbf 16:08-Düsseldorf Hbf 16:22-Köln Messe/Deutz Gl.11-12 16:44-Frankfurt(M) Flughafen Fernbf 17:36-Frankfurt(Main)Hbf 17:48,8000105.0,arr,Essen Hbf,7,17:48,20.06.19,Frankfurt%238000105,0,ICE
22163, Grund: Verspätung eines vorausfahrenden Zuges,18:03,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:52,8000105.0,arr,Chur,8,17:52,20.06.19,Frankfurt%238000105,11,ICE
22227, Grund: Verspätung eines vorausfahrenden Zuges,18:05,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:52,8000105.0,arr,Chur,8,17:52,20.06.19,Frankfurt%238000105,13,ICE
22291, ,,ICE 70,Chur 12:39-Landquart 12:49-Sargans 12:58-Zürich HB 14:00-Basel SBB 15:06-Basel Bad Bf 15:15-Freiburg(Breisgau) Hbf 15:49-Baden-Baden 16:34-Karlsruhe Hbf 16:51-Mannheim Hbf 17:16-Frankfurt(Main)Hbf 17:52,8000105.0,arr,Chur,8,17:52,20.06.19,Frankfurt%238000105,0,ICE
22406, ,,ICE 26,Frankfurt(Main)Hbf 17:42-Frankfurt(M) Flughafen Fernbf 17:55-Mainz Hbf 18:18-Koblenz Hbf 19:11-Bonn Hbf 19:44-Köln Hbf 20:05-Solingen Hbf 20:27-Wuppertal Hbf 20:41-Hagen Hbf 20:59-Dortmund Hbf 21:20,8000105.0,dep,Dortmund Hbf,6,17:42,20.06.19,Frankfurt%238000105,0,ICE
22412, ,,ICE691,Frankfurt(Main)Hbf 17:50-Mannheim Hbf 18:27-Stuttgart Hbf 19:07-Ulm Hbf 20:10-Augsburg Hbf 20:53-München-Pasing 21:16-München Hbf 21:26,8000105.0,dep,München Hbf,9,17:50,20.06.19,Frankfurt%238000105,0,ICE
22418, ,,ICE725,Frankfurt(Main)Hbf 17:54-Aschaffenburg Hbf 18:22-Würzburg Hbf 19:01-Nürnberg Hbf 19:59-Ingolstadt Hbf 20:31-München Hbf 21:09,8000105.0,dep,München Hbf,7,17:54,20.06.19,Frankfurt%238000105,0,ICE
22421, Grund: Verspätung eines vorausfahrenden Zuges,18:11,ICE 70,Frankfurt(Main)Hbf 17:58-Kassel-Wilhelmshöhe 19:19-Göttingen 19:39-Hannover Hbf 20:34-Hamburg-Harburg 21:42-Hamburg Hbf 21:54-Hamburg Dammtor 22:01-Hamburg-Altona 22:11,8000105.0,dep,Hamburg-Altona,8,17:58,20.06.19,Frankfurt%238000105,13,ICE
22831, ,,ICE 17,Bruxelles Midi 14:25-Bruxelles-Nord 14:34-Liège-Guillemins 15:14-Aachen Hbf 15:39-Köln Hbf 16:20-Frankfurt(M) Flughafen Fernbf 17:11-Frankfurt(Main)Hbf 17:22,8000105.0,arr,Bruxelles Midi,18,17:22,20.06.19,Frankfurt%238000105,0,ICE
23073, ,,ICE622,München Hbf 14:51-Nürnberg Hbf 16:00-Würzburg Hbf 16:55-Aschaffenburg Hbf 17:33-Frankfurt(Main)Hbf 18:04,8000105.0,arr,München Hbf,7,18:04,20.06.19,Frankfurt%238000105,0,ICE
23077, ,,ICE594,München Hbf 14:28-München-Pasing 14:37-Augsburg Hbf 15:03-Ulm Hbf 15:49-Stuttgart Hbf 16:51-Mannheim Hbf 17:32-Frankfurt(Main)Hbf 18:08,8000105.0,arr,München Hbf,9,18:08,20.06.19,Frankfurt%238000105,0,ICE
23098, Grund: Signalstörung,18:43,ICE127,Amsterdam Centraal 14:38-Utrecht Centraal 15:07-Arnhem Centraal 15:37-Oberhausen Hbf 16:26-Duisburg Hbf 16:34-Düsseldorf Hbf 16:51-Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:18-Frankfurt(Main)Hbf 18:31,8000105.0,arr,Amsterdam Centraal,17,18:31,20.06.19,Frankfurt%238000105,12,ICE
23101, Grund: Technische Störung am Zug,19:11,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,6,18:36,20.06.19,Frankfurt%238000105,35,ICE
23109, ,18:44,ICE375,Berlin Ostbahnhof 13:46-Berlin Hbf 13:57-Berlin-Spandau 14:12-Wolfsburg Hbf 15:09-Braunschweig Hbf 15:28-Hildesheim Hbf 15:54-Göttingen 16:54-Kassel-Wilhelmshöhe 17:15-Fulda 17:47-Hanau Hbf 18:27-Frankfurt(Main)Hbf 18:44,8000105.0,arr,Berlin Ostbahnhof,9,18:44,20.06.19,Frankfurt%238000105,0,ICE
23113, ,18:48,ICE727,Essen Hbf 16:53-Duisburg Hbf 17:07-Düsseldorf Hbf 17:21-Köln Messe/Deutz Gl.11-12 17:44-Frankfurt(M) Flughafen Fernbf 18:36-Frankfurt(Main)Hbf 18:48,8000105.0,arr,Essen Hbf,7,18:48,20.06.19,Frankfurt%238000105,0,ICE
23122, Grund: Verspätung eines vorausfahrenden Zuges,19:14,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,18,ICE
23126, ,19:01,ICE 9563,Paris Est 15:19-Strasbourg 17:13-Karlsruhe Hbf 17:55-Mannheim Hbf 18:21-Frankfurt(Main)Hbf 18:58,8000105.0,arr,Paris Est,17,18:58,20.06.19,Frankfurt%238000105,3,ICE
23128, Grund: Signalstörung,19:16,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,16,ICE
23193, Grund: Signalstörung,19:14,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,14,ICE
23230, Grund: Technische Störung am Zug,19:12,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,6,18:36,20.06.19,Frankfurt%238000105,36,ICE
23255, ,19:00,ICE 9563,Paris Est 15:19-Strasbourg 17:13-Karlsruhe Hbf 17:55-Mannheim Hbf 18:21-Frankfurt(Main)Hbf 18:58,8000105.0,arr,Paris Est,17,18:58,20.06.19,Frankfurt%238000105,2,ICE
23291, Grund: Signalstörung,18:45,ICE127,Amsterdam Centraal 14:38-Utrecht Centraal 15:07-Arnhem Centraal 15:37-Oberhausen Hbf 16:26-Duisburg Hbf 16:34-Düsseldorf Hbf 16:51-Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:18-Frankfurt(Main)Hbf 18:31,8000105.0,arr,Amsterdam Centraal,17,18:31,20.06.19,Frankfurt%238000105,14,ICE
23315, Grund: Verspätung eines vorausfahrenden Zuges,19:15,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,19,ICE
23319, ,18:58,ICE 9563,Paris Est 15:19-Strasbourg 17:13-Karlsruhe Hbf 17:55-Mannheim Hbf 18:21-Frankfurt(Main)Hbf 18:58,8000105.0,arr,Paris Est,17,18:58,20.06.19,Frankfurt%238000105,0,ICE
23355, Grund: Signalstörung@@Gleiswechsel,18:45,ICE127,Amsterdam Centraal 14:38-Utrecht Centraal 15:07-Arnhem Centraal 15:37-Oberhausen Hbf 16:26-Duisburg Hbf 16:34-Düsseldorf Hbf 16:51-Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:18-Frankfurt(Main)Hbf 18:31,8000105.0,arr,Amsterdam Centraal,19,18:31,20.06.19,Frankfurt%238000105,14,ICE
23385, Grund: Signalstörung,19:17,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,17,ICE
23453, ,,ICE 70,Frankfurt(Main)Hbf 17:58-Kassel-Wilhelmshöhe 19:19-Göttingen 19:39-Hannover Hbf 20:34-Hamburg-Harburg 21:42-Hamburg Hbf 21:54-Hamburg Dammtor 22:01-Hamburg-Altona 22:11,8000105.0,dep,Hamburg-Altona,8,17:58,20.06.19,Frankfurt%238000105,0,ICE
23466, ,,ICE622,Frankfurt(Main)Hbf 18:10-Frankfurt(M) Flughafen Fernbf 18:22-Köln Messe/Deutz Gl.11-12 19:14-Düsseldorf Hbf 19:44-Duisburg Hbf 19:59-Essen Hbf 20:15-Bochum Hbf 20:28-Dortmund Hbf 20:42,8000105.0,dep,Dortmund Hbf,7,18:10,20.06.19,Frankfurt%238000105,0,ICE
23469, ,,ICE594,Frankfurt(Main)Hbf 18:14-Fulda 19:07-Eisenach 20:00-Erfurt Hbf 20:26-Leipzig Hbf 21:10-Lutherstadt Wittenberg Hbf 21:46-Berlin Südkreuz 22:22-Berlin Hbf (tief) 22:29-Berlin Gesundbrunnen 22:43,8000105.0,dep,Berlin Gesundbrunnen,9,18:14,20.06.19,Frankfurt%238000105,0,ICE
23472, ,,ICE828,Frankfurt(Main)Hbf 18:16-Frankfurt(M) Flughafen Fernbf 18:29-Limburg Süd 18:48-Montabaur 18:59-Siegburg/Bonn 19:26-Köln/Bonn Flughafen 19:37-Köln Messe/Deutz Gl.11-12 19:49-Wuppertal Hbf 20:15-Hagen Hbf 20:33-Hamm(Westf) 21:04,8000105.0,dep,Hamm(Westf),19,18:16,20.06.19,Frankfurt%238000105,0,ICE
23483, ,,ICE 10,Frankfurt(Main)Hbf 18:27-Frankfurt(M) Flughafen Fernbf 18:40-Siegburg/Bonn 19:19-Köln Hbf 19:39-Aachen Hbf 20:16-Liège-Guillemins 20:44-Bruxelles-Nord 21:26-Bruxelles Midi 21:35,8000105.0,dep,Bruxelles Midi,18,18:27,20.06.19,Frankfurt%238000105,0,ICE
23500, Grund: Technische Störung am Zug,19:16,ICE 1556,Frankfurt(Main)Hbf 18:42-Frankfurt(M) Flughafen Fernbf 18:55-Mainz Hbf 19:15-Wiesbaden Hbf 19:33,8000105.0,dep,Wiesbaden Hbf,6,18:42,20.06.19,Frankfurt%238000105,34,ICE
23508, ,18:52,ICE375,Frankfurt(Main)Hbf 18:50-Mannheim Hbf 19:27-Karlsruhe Hbf 19:58-Baden-Baden 20:16-Offenburg 20:32-Freiburg(Breisgau) Hbf 21:04-Basel Bad Bf 21:38-Basel SBB 21:47,8000105.0,dep,Basel SBB,9,18:50,20.06.19,Frankfurt%238000105,2,ICE
23512, ,18:57,ICE727,Frankfurt(Main)Hbf 18:54-Aschaffenburg Hbf 19:22-Würzburg Hbf 20:01-Nürnberg Hbf 21:00-München Hbf 22:06,8000105.0,dep,München Hbf,7,18:54,20.06.19,Frankfurt%238000105,3,ICE
23516, Gleiswechsel,,ICE 9550,Frankfurt(Main)Hbf 18:58-Mannheim Hbf 19:38-Kaiserslautern Hbf 20:21-Saarbrücken Hbf 21:00-Forbach(F) 21:10-Paris Est 22:52,8000105.0,dep,Paris Est,20,18:58,20.06.19,Frankfurt%238000105,0,ICE
23556, Grund: Technische Störung am Zug,19:13,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,6,18:36,20.06.19,Frankfurt%238000105,37,ICE
23577, Grund: Verspätung eines vorausfahrenden Zuges,19:16,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,20,ICE
23711, Grund: Signalstörung,19:19,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,19,ICE
23745, Grund: Signalstörung@@Gleiswechsel,18:44,ICE127,Amsterdam Centraal 14:38-Utrecht Centraal 15:07-Arnhem Centraal 15:37-Oberhausen Hbf 16:26-Duisburg Hbf 16:34-Düsseldorf Hbf 16:51-Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:18-Frankfurt(Main)Hbf 18:31,8000105.0,arr,Amsterdam Centraal,19,18:31,20.06.19,Frankfurt%238000105,13,ICE
23769, Grund: Verspätung eines vorausfahrenden Zuges,19:17,ICE 1538,Berlin Gesundbrunnen 14:54-Berlin Hbf (tief) 15:04-Berlin Südkreuz 15:11-Erfurt Hbf 16:50-Frankfurt(Main)Hbf 18:56,8000105.0,arr,Berlin Gesundbrunnen,11,18:56,20.06.19,Frankfurt%238000105,21,ICE
23775, Grund: Signalstörung,19:18,ICE771,Hamburg-Altona 14:46-Hamburg Dammtor 14:54-Hamburg Hbf 15:01-Hamburg-Harburg 15:12-Hannover Hbf 16:24-Göttingen 17:18-Kassel-Wilhelmshöhe 17:39-Frankfurt(Main)Hbf 19:00,8000105.0,arr,Hamburg-Altona,6,19:00,20.06.19,Frankfurt%238000105,18,ICE
24001, Grund: Signalstörung@@Gleiswechsel,18:46,ICE127,Amsterdam Centraal 14:38-Utrecht Centraal 15:07-Arnhem Centraal 15:37-Oberhausen Hbf 16:26-Duisburg Hbf 16:34-Düsseldorf Hbf 16:51-Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:18-Frankfurt(Main)Hbf 18:31,8000105.0,arr,Amsterdam Centraal,19,18:31,20.06.19,Frankfurt%238000105,15,ICE
24257, Grund: Signalstörung@@Gleiswechsel,18:48,ICE127,Amsterdam Centraal 14:38-Utrecht Centraal 15:07-Arnhem Centraal 15:37-Oberhausen Hbf 16:26-Duisburg Hbf 16:34-Düsseldorf Hbf 16:51-Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:18-Frankfurt(Main)Hbf 18:31,8000105.0,arr,Amsterdam Centraal,19,18:31,20.06.19,Frankfurt%238000105,17,ICE
24260, Grund: Technische Störung am Zug@@Gleiswechsel,19:14,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,7,18:36,20.06.19,Frankfurt%238000105,38,ICE
24268, ,,ICE375,Berlin Ostbahnhof 13:46-Berlin Hbf 13:57-Berlin-Spandau 14:12-Wolfsburg Hbf 15:09-Braunschweig Hbf 15:28-Hildesheim Hbf 15:54-Göttingen 16:54-Kassel-Wilhelmshöhe 17:15-Fulda 17:47-Hanau Hbf 18:27-Frankfurt(Main)Hbf 18:44,8000105.0,arr,Berlin Ostbahnhof,9,18:44,20.06.19,Frankfurt%238000105,0,ICE
24324, Grund: Technische Störung am Zug@@Gleiswechsel,19:13,ICE 1556,Dresden Hbf 14:10-Dresden-Neustadt 14:16-Riesa 14:48-Leipzig Hbf 15:33-Erfurt Hbf 16:17-Gotha 16:33-Eisenach 16:48-Bad Hersfeld 17:16-Fulda 17:43-Frankfurt(Main)Hbf 18:36,8000105.0,arr,Dresden Hbf,7,18:36,20.06.19,Frankfurt%238000105,37,ICE
24449, ,,ICE127,Amsterdam Centraal 14:38-Utrecht Centraal 15:07-Arnhem Centraal 15:37-Oberhausen Hbf 16:26-Duisburg Hbf 16:34-Düsseldorf Hbf 16:51-Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:18-Frankfurt(Main)Hbf 18:31,8000105.0,arr,Amsterdam Centraal,17,18:31,20.06.19,Frankfurt%238000105,0,ICE
24464, ,,ICE727,Essen Hbf 16:53-Duisburg Hbf 17:07-Düsseldorf Hbf 17:21-Köln Messe/Deutz Gl.11-12 17:44-Frankfurt(M) Flughafen Fernbf 18:36-Frankfurt(Main)Hbf 18:48,8000105.0,arr,Essen Hbf,7,18:48,20.06.19,Frankfurt%238000105,0,ICE
24529, Grund: Technische Störung am Zug@@Gleiswechsel,19:17,ICE 1556,Frankfurt(Main)Hbf 18:42-Frankfurt(M) Flughafen Fernbf 18:55-Mainz Hbf 19:15-Wiesbaden Hbf 19:33,8000105.0,dep,Wiesbaden Hbf,7,18:42,20.06.19,Frankfurt%238000105,35,ICE
24541, ,18:56,ICE727,Frankfurt(Main)Hbf 18:54-Aschaffenburg Hbf 19:22-Würzburg Hbf 20:01-Nürnberg Hbf 21:00-München Hbf 22:06,8000105.0,dep,München Hbf,7,18:54,20.06.19,Frankfurt%238000105,2,ICE
