,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
0, Grund: Oberleitungsstörung,11:17,ICE774,Stuttgart Hbf 05:02-Vaihingen(Enz) 05:19-Heidelberg Hbf 05:47-Mannheim Hbf 06:05-Frankfurt(M) Flughafen Fernbf 06:42-Frankfurt(Main)Hbf 06:58-Kassel-Wilhelmshöhe 08:21-Göttingen 08:41-Hannover Hbf 09:37-Hamburg Hbf 10:54Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Stuttgart Hbf,8,10:54,20.06.19,Hamburg%238002549,23,ICE
31, Grund: Technische Störung an der Strecke,12:31,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,8,11:24,20.06.19,Hamburg%238002549,67,ICE
32, ,12:31,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,8,11:24,20.06.19,Hamburg%238002549,67,ICE
40, Grund: Verzögerung beim Ein-/Ausstieg,11:45,ICE 1684,München Hbf 05:16-Ingolstadt Hbf 05:58-Nürnberg Hbf 06:33-Würzburg Hbf 07:27-Fulda 08:03-Kassel-Wilhelmshöhe 08:36-Göttingen 08:56-Hannover Hbf 09:59-Celle 10:20-Uelzen 10:42-Lüneburg 10:58-Hamburg Hbf 11:29Hamburg Hbf: Information. Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,München Hbf,14,11:29,20.06.19,Hamburg%238002549,16,ICE
69, Grund: Verspätung eines vorausfahrenden Zuges,12:10,ICE674,Karlsruhe Hbf 06:51-Mannheim Hbf 07:16-Frankfurt(Main)Hbf 07:58-Kassel-Wilhelmshöhe 09:21-Göttingen 09:41-Hannover Hbf 10:37-Lüneburg 11:28-Hamburg-Harburg 11:46-Hamburg Hbf 11:56Lüneburg - Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Karlsruhe Hbf,11,11:56,20.06.19,Hamburg%238002549,14,ICE
75, Ersatzfahrt für ICE  587,,ICE 2911,Hamburg Hbf 10:28-Hamburg-Harburg 10:38-Lüneburg 10:57-Uelzen 11:13-Celle 11:36-Hannover Hbf 11:57-Göttingen 13:00-Kassel-Wilhelmshöhe 13:21-Fulda 13:54-Würzburg Hbf 14:30-Nürnberg Hbf 15:25-München Hbf 17:36,8002549.0,dep,München Hbf,11,10:28,20.06.19,Hamburg%238002549,0,ICE
110, Grund: Verspätung aus vorheriger Fahrt,11:33,ICE789,Hamburg Hbf 11:28-Lüneburg 11:57-Uelzen 12:13-Celle 12:36-Hannover Hbf 12:58-Göttingen 14:00-Kassel-Wilhelmshöhe 14:21-Fulda 14:54-Würzburg Hbf 15:29-Nürnberg Hbf 16:24-Ingolstadt Hbf 16:59-München Hbf 17:41,8002549.0,dep,München Hbf,11,11:28,20.06.19,Hamburg%238002549,5,ICE
121, ,,ICE707,Hamburg Hbf 11:36-Berlin-Spandau 13:10-Berlin Hbf (tief) 13:22-Berlin Südkreuz 13:42-Bitterfeld 14:32-Erfurt Hbf 15:24-Bamberg 16:16-Nürnberg Hbf 16:54-München Hbf 17:59,8002549.0,dep,München Hbf,6,11:36,20.06.19,Hamburg%238002549,0,ICE
150, Grund: Verspätung eines vorausfahrenden Zuges,12:14,ICE674,Hamburg Hbf 11:59-Hamburg Dammtor 12:02-Neumünster 12:50-Kiel Hbf 13:09,8002549.0,dep,Kiel Hbf,11,11:59,20.06.19,Hamburg%238002549,15,ICE
525, Grund: Verspätung eines vorausfahrenden Zuges,12:09,ICE674,Karlsruhe Hbf 06:51-Mannheim Hbf 07:16-Frankfurt(Main)Hbf 07:58-Kassel-Wilhelmshöhe 09:21-Göttingen 09:41-Hannover Hbf 10:37-Lüneburg 11:28-Hamburg-Harburg 11:46-Hamburg Hbf 11:56Lüneburg - Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Karlsruhe Hbf,11,11:56,20.06.19,Hamburg%238002549,13,ICE
606, Grund: Verspätung eines vorausfahrenden Zuges,12:12,ICE674,Hamburg Hbf 11:59-Hamburg Dammtor 12:02-Neumünster 12:50-Kiel Hbf 13:09,8002549.0,dep,Kiel Hbf,11,11:59,20.06.19,Hamburg%238002549,13,ICE
760, ,,ICE774,Stuttgart Hbf 05:02-Vaihingen(Enz) 05:19-Heidelberg Hbf 05:47-Mannheim Hbf 06:05-Frankfurt(M) Flughafen Fernbf 06:42-Frankfurt(Main)Hbf 06:58-Kassel-Wilhelmshöhe 08:21-Göttingen 08:41-Hannover Hbf 09:37-Hamburg Hbf 10:54,8002549.0,arr,Stuttgart Hbf,8,10:54,20.06.19,Hamburg%238002549,0,ICE
791, Grund: Technische Störung an der Strecke,12:33,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,8,11:24,20.06.19,Hamburg%238002549,69,ICE
792, ,12:33,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,8,11:24,20.06.19,Hamburg%238002549,69,ICE
800, Grund: Verzögerung beim Ein-/Ausstieg,11:44,ICE 1684,München Hbf 05:16-Ingolstadt Hbf 05:58-Nürnberg Hbf 06:33-Würzburg Hbf 07:27-Fulda 08:03-Kassel-Wilhelmshöhe 08:36-Göttingen 08:56-Hannover Hbf 09:59-Celle 10:20-Uelzen 10:42-Lüneburg 10:58-Hamburg Hbf 11:29Hamburg Hbf: Information. Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,München Hbf,14,11:29,20.06.19,Hamburg%238002549,15,ICE
870, Grund: Verspätung aus vorheriger Fahrt,11:34,ICE789,Hamburg Hbf 11:28-Lüneburg 11:57-Uelzen 12:13-Celle 12:36-Hannover Hbf 12:58-Göttingen 14:00-Kassel-Wilhelmshöhe 14:21-Fulda 14:54-Würzburg Hbf 15:29-Nürnberg Hbf 16:24-Ingolstadt Hbf 16:59-München Hbf 17:41,8002549.0,dep,München Hbf,11,11:28,20.06.19,Hamburg%238002549,6,ICE
881, Grund: Verspätung eines vorausfahrenden Zuges,11:38,ICE707,Hamburg Hbf 11:36-Berlin-Spandau 13:10-Berlin Hbf (tief) 13:22-Berlin Südkreuz 13:42-Bitterfeld 14:32-Erfurt Hbf 15:24-Bamberg 16:16-Nürnberg Hbf 16:54-München Hbf 17:59,8002549.0,dep,München Hbf,6,11:36,20.06.19,Hamburg%238002549,2,ICE
1062, Grund: Verspätung eines vorausfahrenden Zuges,12:13,ICE674,Hamburg Hbf 11:59-Hamburg Dammtor 12:02-Neumünster 12:50-Kiel Hbf 13:09,8002549.0,dep,Kiel Hbf,11,11:59,20.06.19,Hamburg%238002549,14,ICE
1247, Grund: Technische Störung an der Strecke,12:32,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,8,11:24,20.06.19,Hamburg%238002549,68,ICE
1248, ,12:32,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,8,11:24,20.06.19,Hamburg%238002549,68,ICE
1589, Grund: Verspätung eines vorausfahrenden Zuges,12:09,ICE674,Karlsruhe Hbf 06:51-Mannheim Hbf 07:16-Frankfurt(Main)Hbf 07:58-Kassel-Wilhelmshöhe 09:21-Göttingen 09:41-Hannover Hbf 10:37-Lüneburg 11:28-Hamburg-Harburg 11:46-Hamburg Hbf 11:56Hamburg-Harburg - Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Karlsruhe Hbf,11,11:56,20.06.19,Hamburg%238002549,13,ICE
1864, Grund: Verzögerung beim Ein-/Ausstieg@@Gleiswechsel,11:44,ICE 1684,München Hbf 05:16-Ingolstadt Hbf 05:58-Nürnberg Hbf 06:33-Würzburg Hbf 07:27-Fulda 08:03-Kassel-Wilhelmshöhe 08:36-Göttingen 08:56-Hannover Hbf 09:59-Celle 10:20-Uelzen 10:42-Lüneburg 10:58-Hamburg Hbf 11:29Hamburg Hbf: Information. Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,München Hbf,11,11:29,20.06.19,Hamburg%238002549,15,ICE
1893, Grund: Verspätung eines vorausfahrenden Zuges,12:08,ICE674,Karlsruhe Hbf 06:51-Mannheim Hbf 07:16-Frankfurt(Main)Hbf 07:58-Kassel-Wilhelmshöhe 09:21-Göttingen 09:41-Hannover Hbf 10:37-Lüneburg 11:28-Hamburg-Harburg 11:46-Hamburg Hbf 11:56Hamburg-Harburg - Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Karlsruhe Hbf,11,11:56,20.06.19,Hamburg%238002549,12,ICE
1938, ,,ICE 1684,München Hbf 05:16-Ingolstadt Hbf 05:58-Nürnberg Hbf 06:33-Würzburg Hbf 07:27-Fulda 08:03-Kassel-Wilhelmshöhe 08:36-Göttingen 08:56-Hannover Hbf 09:59-Celle 10:20-Uelzen 10:42-Lüneburg 10:58-Hamburg Hbf 11:29,8002549.0,arr,München Hbf,14,11:29,20.06.19,Hamburg%238002549,0,ICE
2041, Grund: Verspätung eines vorausfahrenden Zuges,12:09,ICE674,Karlsruhe Hbf 06:51-Mannheim Hbf 07:16-Frankfurt(Main)Hbf 07:58-Kassel-Wilhelmshöhe 09:21-Göttingen 09:41-Hannover Hbf 10:37-Lüneburg 11:28-Hamburg-Harburg 11:46-Hamburg Hbf 11:56Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Karlsruhe Hbf,11,11:56,20.06.19,Hamburg%238002549,13,ICE
2081, ,,ICE789,Hamburg Hbf 11:28-Lüneburg 11:57-Uelzen 12:13-Celle 12:36-Hannover Hbf 12:58-Göttingen 14:00-Kassel-Wilhelmshöhe 14:21-Fulda 14:54-Würzburg Hbf 15:29-Nürnberg Hbf 16:24-Ingolstadt Hbf 16:59-München Hbf 17:41,8002549.0,dep,München Hbf,11,11:28,20.06.19,Hamburg%238002549,0,ICE
2264, Grund: Verspätung eines vorausfahrenden Zuges,12:10,ICE674,Karlsruhe Hbf 06:51-Mannheim Hbf 07:16-Frankfurt(Main)Hbf 07:58-Kassel-Wilhelmshöhe 09:21-Göttingen 09:41-Hannover Hbf 10:37-Lüneburg 11:28-Hamburg-Harburg 11:46-Hamburg Hbf 11:56Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Karlsruhe Hbf,11,11:56,20.06.19,Hamburg%238002549,14,ICE
2370, Grund: Technische Störung an der Strecke,12:30,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,8,11:24,20.06.19,Hamburg%238002549,66,ICE
2371, ,12:30,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,8,11:24,20.06.19,Hamburg%238002549,66,ICE
3128, Grund: Verspätung eines vorausfahrenden Zuges,12:08,ICE674,Karlsruhe Hbf 06:51-Mannheim Hbf 07:16-Frankfurt(Main)Hbf 07:58-Kassel-Wilhelmshöhe 09:21-Göttingen 09:41-Hannover Hbf 10:37-Lüneburg 11:28-Hamburg-Harburg 11:46-Hamburg Hbf 11:56Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Karlsruhe Hbf,11,11:56,20.06.19,Hamburg%238002549,12,ICE
3162, Grund: Technische Störung an der Strecke,12:29,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,8,11:24,20.06.19,Hamburg%238002549,65,ICE
3163, ,12:29,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,8,11:24,20.06.19,Hamburg%238002549,65,ICE
3419, ,,ICE674,Karlsruhe Hbf 06:51-Mannheim Hbf 07:16-Frankfurt(Main)Hbf 07:58-Kassel-Wilhelmshöhe 09:21-Göttingen 09:41-Hannover Hbf 10:37-Lüneburg 11:28-Hamburg-Harburg 11:46-Hamburg Hbf 11:56,8002549.0,arr,Karlsruhe Hbf,11,11:56,20.06.19,Hamburg%238002549,0,ICE
3453, Grund: Warten auf Fahrgäste aus einem anderen Zug,12:24,ICE696,Frankfurt(Main)Hbf 06:14-Fulda 07:09-Eisenach 08:03-Erfurt Hbf 08:28-Leipzig Hbf 09:16-Lutherstadt Wittenberg Hbf 09:48-Berlin Südkreuz 10:24-Berlin Hbf (tief) 10:38-Berlin-Spandau 10:48-Hamburg Hbf 12:21,8002549.0,arr,Frankfurt(Main)Hbf,5,12:21,20.06.19,Hamburg%238002549,3,ICE
3465, Grund: Signalstörung,12:36,ICE886,München Hbf 06:16-Ingolstadt Hbf 06:54-Nürnberg Hbf 07:33-Würzburg Hbf 08:28-Fulda 09:04-Kassel-Wilhelmshöhe 09:36-Göttingen 09:56-Hannover Hbf 10:59-Celle 11:20-Uelzen 11:43-Lüneburg 11:59-Hamburg Hbf 12:30,8002549.0,arr,München Hbf,11,12:30,20.06.19,Hamburg%238002549,6,ICE
3490, ,13:01,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:37-Hamburg Hbf 12:53Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Stuttgart Hbf,13,12:53,20.06.19,Hamburg%238002549,8,ICE
3500, Grund: Technische Störung an der Strecke,12:28,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,8,11:24,20.06.19,Hamburg%238002549,64,ICE
3501, ,12:28,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,8,11:24,20.06.19,Hamburg%238002549,64,ICE
3603, Grund: Warten auf Fahrgäste aus einem anderen Zug,12:25,ICE696,Frankfurt(Main)Hbf 06:14-Fulda 07:09-Eisenach 08:03-Erfurt Hbf 08:28-Leipzig Hbf 09:16-Lutherstadt Wittenberg Hbf 09:48-Berlin Südkreuz 10:24-Berlin Hbf (tief) 10:38-Berlin-Spandau 10:48-Hamburg Hbf 12:21,8002549.0,arr,Frankfurt(Main)Hbf,5,12:21,20.06.19,Hamburg%238002549,4,ICE
4348, ,,ICE696,Frankfurt(Main)Hbf 06:14-Fulda 07:09-Eisenach 08:03-Erfurt Hbf 08:28-Leipzig Hbf 09:16-Lutherstadt Wittenberg Hbf 09:48-Berlin Südkreuz 10:24-Berlin Hbf (tief) 10:38-Berlin-Spandau 10:48-Hamburg Hbf 12:21,8002549.0,arr,Frankfurt(Main)Hbf,5,12:21,20.06.19,Hamburg%238002549,0,ICE
4396, ,,ICE674,Hamburg Hbf 11:59-Hamburg Dammtor 12:02-Neumünster 12:50-Kiel Hbf 13:09,8002549.0,dep,Kiel Hbf,11,11:59,20.06.19,Hamburg%238002549,0,ICE
4398, ,,ICE 77,Hamburg Hbf 12:01-Hannover Hbf 13:21-Göttingen 14:16-Kassel-Wilhelmshöhe 14:37-Frankfurt(Main)Hbf 16:00-Mannheim Hbf 16:44-Karlsruhe Hbf 17:08-Baden-Baden 17:25-Freiburg(Breisgau) Hbf 18:10-Basel Bad Bf 18:45-Basel SBB 18:54-Zürich HB 20:00,8002549.0,dep,Zürich HB,14,12:01,20.06.19,Hamburg%238002549,0,ICE
4427, Grund: Warten auf Fahrgäste aus einem anderen Zug,12:28,ICE696,Hamburg Hbf 12:25-Hamburg Dammtor 12:29-Hamburg-Altona 12:38-Neumünster 13:23-Kiel Hbf 13:43,8002549.0,dep,Kiel Hbf,5,12:25,20.06.19,Hamburg%238002549,3,ICE
4429, Grund: Technische Störung am Zug,12:31,ICE 1689,Hamburg Hbf 12:28-Lüneburg 12:57-Uelzen 13:13-Celle 13:36-Hannover Hbf 13:57-Göttingen 15:00-Kassel-Wilhelmshöhe 15:22-Fulda 15:55-Würzburg Hbf 16:32-Nürnberg Hbf 17:28-Ingolstadt Hbf 18:03-München Hbf 18:42,8002549.0,dep,München Hbf,14,12:28,20.06.19,Hamburg%238002549,3,ICE
4439, ,12:35,ICE 1601,Hamburg Hbf 12:35-Berlin-Spandau 14:08-Berlin Hbf (tief) 14:20-Berlin Südkreuz 14:35-Lutherstadt Wittenberg Hbf 15:10-Leipzig Hbf 15:42-Erfurt Hbf 16:29-Erlangen 17:35-Nürnberg Hbf 17:53-München Hbf 19:06,8002549.0,dep,München Hbf,8,12:35,20.06.19,Hamburg%238002549,0,ICE
4509, Grund: Signalstörung,12:35,ICE886,München Hbf 06:16-Ingolstadt Hbf 06:54-Nürnberg Hbf 07:33-Würzburg Hbf 08:28-Fulda 09:04-Kassel-Wilhelmshöhe 09:36-Göttingen 09:56-Hannover Hbf 10:59-Celle 11:20-Uelzen 11:43-Lüneburg 11:59-Hamburg Hbf 12:30,8002549.0,arr,München Hbf,11,12:30,20.06.19,Hamburg%238002549,5,ICE
4544, Grund: Technische Störung an der Strecke@@Gleiswechsel,12:29,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,5,11:24,20.06.19,Hamburg%238002549,65,ICE
4545, Gleiswechsel,12:29,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,5,11:24,20.06.19,Hamburg%238002549,65,ICE
4618, ,,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,8,11:24,20.06.19,Hamburg%238002549,0,ICE
4619, ,,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,8,11:24,20.06.19,Hamburg%238002549,0,ICE
4682, ,13:02,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:37-Hamburg Hbf 12:53Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Stuttgart Hbf,13,12:53,20.06.19,Hamburg%238002549,9,ICE
4879, Grund: Signalstörung,12:34,ICE886,München Hbf 06:16-Ingolstadt Hbf 06:54-Nürnberg Hbf 07:33-Würzburg Hbf 08:28-Fulda 09:04-Kassel-Wilhelmshöhe 09:36-Göttingen 09:56-Hannover Hbf 10:59-Celle 11:20-Uelzen 11:43-Lüneburg 11:59-Hamburg Hbf 12:30,8002549.0,arr,München Hbf,11,12:30,20.06.19,Hamburg%238002549,4,ICE
4914, Grund: Technische Störung an der Strecke@@Gleiswechsel,12:35,ICE 1604,Nürnberg Hbf 05:45-Erlangen 06:00-Bamberg 06:22-Coburg 06:44-Erfurt Hbf 07:27-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Nürnberg Hbf,5,11:24,20.06.19,Hamburg%238002549,71,ICE
4915, Gleiswechsel,12:35,ICE 1704,Jena Paradies 06:52-Naumburg(Saale)Hbf 07:19-Weißenfels 07:29-Leipzig Hbf 08:18-Lutherstadt Wittenberg Hbf 08:48-Berlin Südkreuz 09:25-Berlin Hbf (tief) 09:40-Berlin-Spandau 09:50-Hamburg Hbf 11:24,8002549.0,arr,Jena Paradies,5,11:24,20.06.19,Hamburg%238002549,71,ICE
4953, ,,ICE886,München Hbf 06:16-Ingolstadt Hbf 06:54-Nürnberg Hbf 07:33-Würzburg Hbf 08:28-Fulda 09:04-Kassel-Wilhelmshöhe 09:36-Göttingen 09:56-Hannover Hbf 10:59-Celle 11:20-Uelzen 11:43-Lüneburg 11:59-Hamburg Hbf 12:30,8002549.0,arr,München Hbf,11,12:30,20.06.19,Hamburg%238002549,0,ICE
5538, ,,ICE696,Hamburg Hbf 12:25-Hamburg Dammtor 12:29-Hamburg-Altona 12:38-Neumünster 13:23-Kiel Hbf 13:43,8002549.0,dep,Kiel Hbf,5,12:25,20.06.19,Hamburg%238002549,0,ICE
5540, ,,ICE 1689,Hamburg Hbf 12:28-Lüneburg 12:57-Uelzen 13:13-Celle 13:36-Hannover Hbf 13:57-Göttingen 15:00-Kassel-Wilhelmshöhe 15:22-Fulda 15:55-Würzburg Hbf 16:32-Nürnberg Hbf 17:28-Ingolstadt Hbf 18:03-München Hbf 18:42,8002549.0,dep,München Hbf,14,12:28,20.06.19,Hamburg%238002549,0,ICE
5550, ,,ICE 1601,Hamburg Hbf 12:35-Berlin-Spandau 14:08-Berlin Hbf (tief) 14:20-Berlin Südkreuz 14:35-Lutherstadt Wittenberg Hbf 15:10-Leipzig Hbf 15:42-Erfurt Hbf 16:29-Erlangen 17:35-Nürnberg Hbf 17:53-München Hbf 19:06,8002549.0,dep,München Hbf,8,12:35,20.06.19,Hamburg%238002549,0,ICE
6385, Gleiswechsel,13:03,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:37-Hamburg Hbf 12:53Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Stuttgart Hbf,8,12:53,20.06.19,Hamburg%238002549,10,ICE
6459, Gleiswechsel,13:02,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:37-Hamburg Hbf 12:53Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Stuttgart Hbf,8,12:53,20.06.19,Hamburg%238002549,9,ICE
6607, ,,ICE772,Stuttgart Hbf 07:24-Mannheim Hbf 08:05-Frankfurt(M) Flughafen Fernbf 08:42-Frankfurt(Main)Hbf 08:58-Kassel-Wilhelmshöhe 10:21-Göttingen 10:41-Hannover Hbf 11:37-Hamburg Hbf 12:53,8002549.0,arr,Stuttgart Hbf,13,12:53,20.06.19,Hamburg%238002549,0,ICE
7158, ,13:24,ICE602,München Hbf 06:57-Nürnberg Hbf 08:04-Erlangen 08:19-Bamberg 08:42-Erfurt Hbf 09:28-Leipzig Hbf 10:16-Lutherstadt Wittenberg Hbf 10:48-Berlin Südkreuz 11:24-Berlin Hbf (tief) 11:40-Berlin-Spandau 11:50-Hamburg Hbf 13:24,8002549.0,arr,München Hbf,5,13:24,20.06.19,Hamburg%238002549,0,ICE
7167, Grund: Polizeiliche Ermittlung,13:55,ICE 1682,München Hbf 07:19-Ingolstadt Hbf 07:57-Nürnberg Hbf 08:32-Würzburg Hbf 09:27-Fulda 10:04-Kassel-Wilhelmshöhe 10:36-Göttingen 10:56-Hannover Hbf 11:59-Celle 12:20-Uelzen 12:42-Lüneburg 12:59-Hamburg Hbf 13:30Hamburg Hbf: Information. Hamburg Hbf: Information. Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,München Hbf,11,13:30,20.06.19,Hamburg%238002549,25,ICE
7176, ,13:40,ICE 1748,Lüneburg 13:11-Hamburg Hbf 13:38,8002549.0,arr,Lüneburg,11,13:38,20.06.19,Hamburg%238002549,2,ICE
7196, Grund: Warten auf freie Einfahrt,14:20,ICE 78,Zürich HB 06:00-Basel SBB 07:06-Basel Bad Bf 07:15-Freiburg(Breisgau) Hbf 07:49-Baden-Baden 08:34-Karlsruhe Hbf 08:51-Mannheim Hbf 09:16-Frankfurt(Main)Hbf 09:58-Kassel-Wilhelmshöhe 11:21-Göttingen 11:41-Hannover Hbf 12:37-Hamburg Hbf 13:54Hamburg Hbf: Information. Weitere Informationen,8002549.0,arr,Zürich HB,8,13:54,20.06.19,Hamburg%238002549,26,ICE
