,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
20426, ,17:58,ICE613,Köln Hbf 17:55-Frankfurt(M) Flughafen Fernbf 18:50-Mannheim Hbf 19:23-Stuttgart Hbf 20:08-Ulm Hbf 21:10-Augsburg Hbf 21:53-München-Pasing 22:16-München Hbf 22:26,8000207.0,dep,München Hbf,6,17:55,20.06.19,Koeln%238000207,3,ICE
20573, ,17:44,ICE 1224,München Hbf 10:55-Nürnberg Hbf 12:00-Würzburg Hbf 13:01-Fulda 13:33-Kassel-Wilhelmshöhe 14:03-Warburg(Westf) 14:33-Altenbeken 14:56-Paderborn Hbf 15:10-Lippstadt 15:26-Soest 15:37-Hamm(Westf) 15:56-Dortmund Hbf 16:16-Bochum Hbf 16:28-Essen Hbf 16:40-Duisburg Hbf 16:55-Düsseldorf Hbf 17:08-Köln Hbf 17:33,8000207.0,arr,München Hbf,7 D-G,17:33,20.06.19,Koeln%238000207,11,ICE
20618, ,,ICE127,Amsterdam Centraal 14:38-Utrecht Centraal 15:07-Arnhem Centraal 15:37-Oberhausen Hbf 16:26-Duisburg Hbf 16:34-Düsseldorf Hbf 16:51-Köln Hbf 17:18,8000207.0,arr,Amsterdam Centraal,5,17:18,20.06.19,Koeln%238000207,0,ICE
20646, ,17:49,ICE613,Dortmund Hbf 16:35-Bochum Hbf 16:48-Essen Hbf 17:00-Duisburg Hbf 17:13-Düsseldorf Hbf 17:27-Köln Hbf 17:49,8000207.0,arr,Dortmund Hbf,6,17:49,20.06.19,Koeln%238000207,0,ICE
20659, ,,ICE106,Basel SBB 13:13-Basel Bad Bf 13:23-Freiburg(Breisgau) Hbf 13:56-Offenburg 14:29-Karlsruhe Hbf 15:00-Mannheim Hbf 15:35-Frankfurt(M) Flughafen Fernbf 16:09-Siegburg/Bonn 16:47-Köln Hbf 17:05,8000207.0,arr,Basel SBB,5,17:05,20.06.19,Koeln%238000207,0,ICE
20733, Grund: Signalstörung@@Gleiswechsel,17:33,ICE127,Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:16-Frankfurt(Main)Hbf 18:31,8000207.0,dep,Frankfurt(Main)Hbf,4 A-C,17:28,20.06.19,Koeln%238000207,5,ICE
20758, ,17:57,ICE613,Köln Hbf 17:55-Frankfurt(M) Flughafen Fernbf 18:50-Mannheim Hbf 19:23-Stuttgart Hbf 20:08-Ulm Hbf 21:10-Augsburg Hbf 21:53-München-Pasing 22:16-München Hbf 22:26,8000207.0,dep,München Hbf,6,17:55,20.06.19,Koeln%238000207,2,ICE
20856, ,17:41,ICE 12,Frankfurt(Main)Hbf 16:27-Frankfurt(M) Flughafen Fernbf 16:43-Limburg Süd 17:01-Köln Hbf 17:39,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,17:39,20.06.19,Koeln%238000207,2,ICE
20859, ,17:41,ICE122,Frankfurt(Main)Hbf 16:27-Frankfurt(M) Flughafen Fernbf 16:43-Limburg Süd 17:01-Köln Hbf 17:39,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,17:39,20.06.19,Koeln%238000207,2,ICE
20922, ,17:52,ICE613,Dortmund Hbf 16:35-Bochum Hbf 16:48-Essen Hbf 17:00-Duisburg Hbf 17:13-Düsseldorf Hbf 17:27-Köln Hbf 17:49,8000207.0,arr,Dortmund Hbf,6,17:49,20.06.19,Koeln%238000207,3,ICE
20971, ,17:40,ICE122,Frankfurt(Main)Hbf 16:27-Frankfurt(M) Flughafen Fernbf 16:43-Limburg Süd 17:01-Köln Hbf 17:39,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,17:39,20.06.19,Koeln%238000207,1,ICE
21024, ,17:40,ICE 12,Frankfurt(Main)Hbf 16:27-Frankfurt(M) Flughafen Fernbf 16:43-Limburg Süd 17:01-Köln Hbf 17:39,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,17:39,20.06.19,Koeln%238000207,1,ICE
21073, ,17:45,ICE 1224,München Hbf 10:55-Nürnberg Hbf 12:00-Würzburg Hbf 13:01-Fulda 13:33-Kassel-Wilhelmshöhe 14:03-Warburg(Westf) 14:33-Altenbeken 14:56-Paderborn Hbf 15:10-Lippstadt 15:26-Soest 15:37-Hamm(Westf) 15:56-Dortmund Hbf 16:16-Bochum Hbf 16:28-Essen Hbf 16:40-Duisburg Hbf 16:55-Düsseldorf Hbf 17:08-Köln Hbf 17:33,8000207.0,arr,München Hbf,7 D-G,17:33,20.06.19,Koeln%238000207,12,ICE
21136, ,17:42,ICE 12,Frankfurt(Main)Hbf 16:27-Frankfurt(M) Flughafen Fernbf 16:43-Limburg Süd 17:01-Köln Hbf 17:39,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,17:39,20.06.19,Koeln%238000207,3,ICE
21192, ,,ICE 12,Frankfurt(Main)Hbf 16:27-Frankfurt(M) Flughafen Fernbf 16:43-Limburg Süd 17:01-Köln Hbf 17:39,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,17:39,20.06.19,Koeln%238000207,0,ICE
21195, ,,ICE122,Frankfurt(Main)Hbf 16:27-Frankfurt(M) Flughafen Fernbf 16:43-Limburg Süd 17:01-Köln Hbf 17:39,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,17:39,20.06.19,Koeln%238000207,0,ICE
21202, ,17:56,ICE613,Dortmund Hbf 16:35-Bochum Hbf 16:48-Essen Hbf 17:00-Duisburg Hbf 17:13-Düsseldorf Hbf 17:27-Köln Hbf 17:49,8000207.0,arr,Dortmund Hbf,6,17:49,20.06.19,Koeln%238000207,7,ICE
21297, ,,ICE 1224,München Hbf 10:55-Nürnberg Hbf 12:00-Würzburg Hbf 13:01-Fulda 13:33-Kassel-Wilhelmshöhe 14:03-Warburg(Westf) 14:33-Altenbeken 14:56-Paderborn Hbf 15:10-Lippstadt 15:26-Soest 15:37-Hamm(Westf) 15:56-Dortmund Hbf 16:16-Bochum Hbf 16:28-Essen Hbf 16:40-Duisburg Hbf 16:55-Düsseldorf Hbf 17:08-Köln Hbf 17:33,8000207.0,arr,München Hbf,7 D-G,17:33,20.06.19,Koeln%238000207,0,ICE
21401, ,,ICE127,Köln Hbf 17:28-Frankfurt(M) Flughafen Fernbf 18:16-Frankfurt(Main)Hbf 18:31,8000207.0,dep,Frankfurt(Main)Hbf,5,17:28,20.06.19,Koeln%238000207,0,ICE
21414, ,,ICE 12,Köln Hbf 17:43-Aachen Hbf 18:16-Liège-Guillemins 18:44-Bruxelles-Nord 19:26-Bruxelles Midi 19:35,8000207.0,dep,Bruxelles Midi,5 D-G,17:43,20.06.19,Koeln%238000207,0,ICE
21418, ,,ICE122,Köln Hbf 17:46-Düsseldorf Hbf 18:11-Duisburg Hbf 18:25-Oberhausen Hbf 18:32-Arnhem Centraal 19:28-Utrecht Centraal 20:01-Amsterdam Centraal 20:28,8000207.0,dep,Amsterdam Centraal,5 A-C,17:46,20.06.19,Koeln%238000207,0,ICE
21426, ,18:01,ICE613,Köln Hbf 17:55-Frankfurt(M) Flughafen Fernbf 18:50-Mannheim Hbf 19:23-Stuttgart Hbf 20:08-Ulm Hbf 21:10-Augsburg Hbf 21:53-München-Pasing 22:16-München Hbf 22:26,8000207.0,dep,München Hbf,6,17:55,20.06.19,Koeln%238000207,6,ICE
21478, ,17:55,ICE613,Dortmund Hbf 16:35-Bochum Hbf 16:48-Essen Hbf 17:00-Duisburg Hbf 17:13-Düsseldorf Hbf 17:27-Köln Hbf 17:49,8000207.0,arr,Dortmund Hbf,6,17:49,20.06.19,Koeln%238000207,6,ICE
21810, ,17:57,ICE613,Dortmund Hbf 16:35-Bochum Hbf 16:48-Essen Hbf 17:00-Duisburg Hbf 17:13-Düsseldorf Hbf 17:27-Köln Hbf 17:49,8000207.0,arr,Dortmund Hbf,6,17:49,20.06.19,Koeln%238000207,8,ICE
21978, ,,ICE613,Dortmund Hbf 16:35-Bochum Hbf 16:48-Essen Hbf 17:00-Duisburg Hbf 17:13-Düsseldorf Hbf 17:27-Köln Hbf 17:49,8000207.0,arr,Dortmund Hbf,6,17:49,20.06.19,Koeln%238000207,0,ICE
22426, ,,ICE613,Köln Hbf 17:55-Frankfurt(M) Flughafen Fernbf 18:50-Mannheim Hbf 19:23-Stuttgart Hbf 20:08-Ulm Hbf 21:10-Augsburg Hbf 21:53-München-Pasing 22:16-München Hbf 22:26,8000207.0,dep,München Hbf,6,17:55,20.06.19,Koeln%238000207,0,ICE
22604, ,,ICE516,München Hbf 13:28-München-Pasing 13:36-Augsburg Hbf 14:03-Ulm Hbf 14:49-Stuttgart Hbf 15:51-Mannheim Hbf 16:36-Frankfurt(M) Flughafen Fernbf 17:09-Siegburg/Bonn 17:47-Köln Hbf 18:05,8000207.0,arr,München Hbf,5,18:05,20.06.19,Koeln%238000207,0,ICE
22615, ,18:29,ICE215,Bruxelles Midi 16:22-Bruxelles-Nord 16:32-Liège-Guillemins 17:14-Aachen Hbf 17:39-Köln Hbf 18:15,8000207.0,arr,Bruxelles Midi,4,18:15,20.06.19,Koeln%238000207,14,ICE
22629, Grund: Bauarbeiten,18:35,ICE848,Berlin Gesundbrunnen 13:35-Berlin Hbf (tief) 13:49-Berlin-Spandau 13:59-Wolfsburg Hbf 14:53-Hannover Hbf 15:31-Bielefeld Hbf 16:26-Dortmund Hbf 17:12-Bochum Hbf 17:25-Essen Hbf 17:36-Duisburg Hbf 17:49-Düsseldorf Flughafen 17:59-Düsseldorf Hbf 18:08-Köln Hbf 18:32,8000207.0,arr,Berlin Gesundbrunnen,7,18:32,20.06.19,Koeln%238000207,3,ICE
22644, ,18:45,ICE814,Frankfurt(Main)Hbf 17:16-Frankfurt(M) Flughafen Fernbf 17:31-Limburg Süd 17:49-Montabaur 18:00-Siegburg/Bonn 18:21-Köln Hbf 18:45,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,18:45,20.06.19,Koeln%238000207,0,ICE
22861, Grund: Bauarbeiten,18:37,ICE848,Berlin Gesundbrunnen 13:35-Berlin Hbf (tief) 13:49-Berlin-Spandau 13:59-Wolfsburg Hbf 14:53-Hannover Hbf 15:31-Bielefeld Hbf 16:26-Dortmund Hbf 17:12-Bochum Hbf 17:25-Essen Hbf 17:36-Duisburg Hbf 17:49-Düsseldorf Flughafen 17:59-Düsseldorf Hbf 18:08-Köln Hbf 18:32,8000207.0,arr,Berlin Gesundbrunnen,7,18:32,20.06.19,Koeln%238000207,5,ICE
23035, Grund: Bauarbeiten,18:39,ICE848,Berlin Gesundbrunnen 13:35-Berlin Hbf (tief) 13:49-Berlin-Spandau 13:59-Wolfsburg Hbf 14:53-Hannover Hbf 15:31-Bielefeld Hbf 16:26-Dortmund Hbf 17:12-Bochum Hbf 17:25-Essen Hbf 17:36-Duisburg Hbf 17:49-Düsseldorf Flughafen 17:59-Düsseldorf Hbf 18:08-Köln Hbf 18:32,8000207.0,arr,Berlin Gesundbrunnen,7,18:32,20.06.19,Koeln%238000207,7,ICE
23267, Grund: Bauarbeiten,18:38,ICE848,Berlin Gesundbrunnen 13:35-Berlin Hbf (tief) 13:49-Berlin-Spandau 13:59-Wolfsburg Hbf 14:53-Hannover Hbf 15:31-Bielefeld Hbf 16:26-Dortmund Hbf 17:12-Bochum Hbf 17:25-Essen Hbf 17:36-Duisburg Hbf 17:49-Düsseldorf Flughafen 17:59-Düsseldorf Hbf 18:08-Köln Hbf 18:32,8000207.0,arr,Berlin Gesundbrunnen,7,18:32,20.06.19,Koeln%238000207,6,ICE
23311, ,,ICE215,Bruxelles Midi 16:22-Bruxelles-Nord 16:32-Liège-Guillemins 17:14-Aachen Hbf 17:39-Köln Hbf 18:15,8000207.0,arr,Bruxelles Midi,4,18:15,20.06.19,Koeln%238000207,0,ICE
23364, ,,ICE516,Köln Hbf 18:11-Düsseldorf Hbf 18:31-Duisburg Hbf 18:45-Essen Hbf 18:57-Bochum Hbf 19:08-Dortmund Hbf 19:21,8000207.0,dep,Dortmund Hbf,5,18:11,20.06.19,Koeln%238000207,0,ICE
23370, ,18:33,ICE215,Köln Hbf 18:19-Frankfurt(M) Flughafen Fernbf 19:09-Frankfurt(Main)Hbf 19:25,8000207.0,dep,Frankfurt(Main)Hbf,4 A-C,18:19,20.06.19,Koeln%238000207,14,ICE
23378, ,,ICE911,Köln Hbf 18:26-Siegburg/Bonn 18:42-Montabaur 19:02-Limburg Süd 19:13-Frankfurt(M) Flughafen Fernbf 19:40-Frankfurt(Main)Hbf 19:57,8000207.0,dep,Frankfurt(Main)Hbf,4 D-G,18:26,20.06.19,Koeln%238000207,0,ICE
23396, ,18:48,ICE655,Köln Hbf 18:48-Wuppertal Hbf 19:14-Hamm(Westf) 20:00-Bielefeld Hbf 20:32-Hannover Hbf 21:28-Berlin-Spandau 22:54-Berlin Hbf (tief) 23:06-Berlin Gesundbrunnen 23:18,8000207.0,dep,Berlin Gesundbrunnen,2,18:48,20.06.19,Koeln%238000207,0,ICE
23401, ,,ICE203,Köln Hbf 18:54-Siegburg/Bonn 19:08-Frankfurt(M) Flughafen Fernbf 19:49-Mannheim Hbf 20:23-Karlsruhe Hbf 21:00-Baden-Baden 21:28-Offenburg 21:44-Freiburg(Breisgau) Hbf 22:16-Basel Bad Bf 22:52-Basel SBB 23:00,8000207.0,dep,Basel SBB,6,18:54,20.06.19,Koeln%238000207,0,ICE
23841, ,,ICE848,Berlin Gesundbrunnen 13:35-Berlin Hbf (tief) 13:49-Berlin-Spandau 13:59-Wolfsburg Hbf 14:53-Hannover Hbf 15:31-Bielefeld Hbf 16:26-Dortmund Hbf 17:12-Bochum Hbf 17:25-Essen Hbf 17:36-Duisburg Hbf 17:49-Düsseldorf Flughafen 17:59-Düsseldorf Hbf 18:08-Köln Hbf 18:32,8000207.0,arr,Berlin Gesundbrunnen,7,18:32,20.06.19,Koeln%238000207,0,ICE
24320, ,,ICE814,Frankfurt(Main)Hbf 17:16-Frankfurt(M) Flughafen Fernbf 17:31-Limburg Süd 17:49-Montabaur 18:00-Siegburg/Bonn 18:21-Köln Hbf 18:45,8000207.0,arr,Frankfurt(Main)Hbf,5 A-C,18:45,20.06.19,Koeln%238000207,0,ICE
24466, ,,ICE215,Köln Hbf 18:19-Frankfurt(M) Flughafen Fernbf 19:09-Frankfurt(Main)Hbf 19:25,8000207.0,dep,Frankfurt(Main)Hbf,4 A-C,18:19,20.06.19,Koeln%238000207,0,ICE
24492, ,,ICE655,Köln Hbf 18:48-Wuppertal Hbf 19:14-Hamm(Westf) 20:00-Bielefeld Hbf 20:32-Hannover Hbf 21:28-Berlin-Spandau 22:54-Berlin Hbf (tief) 23:06-Berlin Gesundbrunnen 23:18,8000207.0,dep,Berlin Gesundbrunnen,2,18:48,20.06.19,Koeln%238000207,0,ICE
24497, ,18:55,ICE203,Köln Hbf 18:54-Siegburg/Bonn 19:08-Frankfurt(M) Flughafen Fernbf 19:49-Mannheim Hbf 20:23-Karlsruhe Hbf 21:00-Baden-Baden 21:28-Offenburg 21:44-Freiburg(Breisgau) Hbf 22:16-Basel Bad Bf 22:52-Basel SBB 23:00,8000207.0,dep,Basel SBB,6,18:54,20.06.19,Koeln%238000207,1,ICE
26235, Fährt heute erst ab Basel Bad Bf@@Grund: Technische Störung am Zug,19:24,ICE204,Basel SBB (Halt entfällt) 15:13-Basel Bad Bf 15:23-Freiburg(Breisgau) Hbf 15:56-Offenburg 16:29-Karlsruhe Hbf 17:00-Mannheim Hbf 17:35-Frankfurt(M) Flughafen Fernbf 18:09-Siegburg/Bonn 18:47-Köln Hbf 19:05,8000207.0,arr,Basel SBB,4,19:05,20.06.19,Koeln%238000207,19,ICE
26237, Fährt heute erst ab Basel Bad Bf@@Grund: Technische Störung am Zug,19:24,ICE104,Basel SBB (Halt entfällt) 15:13-Basel Bad Bf 15:23-Freiburg(Breisgau) Hbf 15:56-Offenburg 16:29-Karlsruhe Hbf 17:00-Mannheim Hbf 17:35-Frankfurt(M) Flughafen Fernbf 18:09-Siegburg/Bonn 18:47-Köln Hbf 19:05,8000207.0,arr,Basel SBB,4,19:05,20.06.19,Koeln%238000207,19,ICE
26241, ,,ICE556,Berlin Gesundbrunnen 14:35-Berlin Hbf (tief) 14:51-Berlin-Spandau 15:02-Hannover Hbf 16:31-Bielefeld Hbf 17:26-Hamm(Westf) 17:56-Wuppertal Hbf 18:40-Köln Hbf 19:09,8000207.0,arr,Berlin Gesundbrunnen,7,19:09,20.06.19,Koeln%238000207,0,ICE
26248, Grund: Behobene technische Störung am Zug,19:26,ICE129,Amsterdam Centraal 16:38-Utrecht Centraal 17:07-Arnhem Centraal 17:37-Oberhausen Hbf 18:26-Duisburg Hbf 18:34-Düsseldorf Hbf 18:48-Köln Hbf 19:15,8000207.0,arr,Amsterdam Centraal,6,19:15,20.06.19,Koeln%238000207,11,ICE
26269, Grund: Weichenstörung,19:50,ICE 10,Frankfurt(Main)Hbf 18:27-Frankfurt(M) Flughafen Fernbf 18:43-Siegburg/Bonn 19:21-Köln Hbf 19:39,8000207.0,arr,Frankfurt(Main)Hbf,5,19:39,20.06.19,Koeln%238000207,11,ICE
26280, ,19:51,ICE615,Dortmund Hbf 18:35-Bochum Hbf 18:48-Essen Hbf 19:00-Duisburg Hbf 19:13-Düsseldorf Hbf 19:27-Köln Hbf 19:49,8000207.0,arr,Dortmund Hbf,6,19:49,20.06.19,Koeln%238000207,2,ICE
26299, Fährt heute erst ab Basel Bad Bf@@Grund: Technische Störung am Zug,19:25,ICE204,Basel SBB (Halt entfällt) 15:13-Basel Bad Bf 15:23-Freiburg(Breisgau) Hbf 15:56-Offenburg 16:29-Karlsruhe Hbf 17:00-Mannheim Hbf 17:35-Frankfurt(M) Flughafen Fernbf 18:09-Siegburg/Bonn 18:47-Köln Hbf 19:05,8000207.0,arr,Basel SBB,4,19:05,20.06.19,Koeln%238000207,20,ICE
26301, Fährt heute erst ab Basel Bad Bf@@Grund: Technische Störung am Zug,19:25,ICE104,Basel SBB (Halt entfällt) 15:13-Basel Bad Bf 15:23-Freiburg(Breisgau) Hbf 15:56-Offenburg 16:29-Karlsruhe Hbf 17:00-Mannheim Hbf 17:35-Frankfurt(M) Flughafen Fernbf 18:09-Siegburg/Bonn 18:47-Köln Hbf 19:05,8000207.0,arr,Basel SBB,4,19:05,20.06.19,Koeln%238000207,20,ICE
26363, Fährt heute erst ab Basel Bad Bf@@Grund: Technische Störung am Zug,19:26,ICE204,Basel SBB (Halt entfällt) 15:13-Basel Bad Bf 15:23-Freiburg(Breisgau) Hbf 15:56-Offenburg 16:29-Karlsruhe Hbf 17:00-Mannheim Hbf 17:35-Frankfurt(M) Flughafen Fernbf 18:09-Siegburg/Bonn 18:47-Köln Hbf 19:05,8000207.0,arr,Basel SBB,4,19:05,20.06.19,Koeln%238000207,21,ICE
26365, Fährt heute erst ab Basel Bad Bf@@Grund: Technische Störung am Zug,19:26,ICE104,Basel SBB (Halt entfällt) 15:13-Basel Bad Bf 15:23-Freiburg(Breisgau) Hbf 15:56-Offenburg 16:29-Karlsruhe Hbf 17:00-Mannheim Hbf 17:35-Frankfurt(M) Flughafen Fernbf 18:09-Siegburg/Bonn 18:47-Köln Hbf 19:05,8000207.0,arr,Basel SBB,4,19:05,20.06.19,Koeln%238000207,21,ICE
26624, Grund: Technische Störung am Zug,19:30,ICE204,Köln Hbf 19:11-Solingen Hbf 19:27-Wuppertal Hbf 19:41-Hagen Hbf 19:59-Dortmund Hbf 20:21,8000207.0,dep,Dortmund Hbf,4 A-C,19:11,20.06.19,Koeln%238000207,19,ICE
26626, ,,ICE556,Köln Hbf 19:12-Bonn Hbf 19:32-Andernach 19:59-Koblenz Hbf 20:13,8000207.0,dep,Koblenz Hbf,7 D-G,19:12,20.06.19,Koeln%238000207,0,ICE
26628, Grund: Technische Störung am Zug,19:30,ICE104,Köln Hbf 19:14-Düsseldorf Hbf 19:36-Duisburg Hbf 19:49-Oberhausen Hbf 19:57-Arnhem Centraal 20:58-Utrecht Centraal 21:31-Amsterdam Centraal 21:58,8000207.0,dep,Amsterdam Centraal,4 D-G,19:14,20.06.19,Koeln%238000207,16,ICE
26634, Grund: Behobene technische Störung am Zug,19:32,ICE129,Köln Hbf 19:21-Frankfurt(M) Flughafen Fernbf 20:10-Frankfurt(Main)Hbf 20:26,8000207.0,dep,Frankfurt(Main)Hbf,6,19:21,20.06.19,Koeln%238000207,11,ICE
26640, ,,ICE947,Köln Hbf 19:27-Düsseldorf Hbf 19:49-Düsseldorf Flughafen 19:57-Duisburg Hbf 20:07-Essen Hbf 20:21-Bochum Hbf 20:33-Dortmund Hbf 20:46-Bielefeld Hbf 21:32-Hannover Hbf 22:28-Wolfsburg Hbf 23:03-Stendal 23:32-Berlin-Spandau 00:09-Berlin Hbf (tief) 00:20-Berlin Gesundbrunnen 00:45,8000207.0,dep,Berlin Gesundbrunnen,4 A-C,19:27,20.06.19,Koeln%238000207,0,ICE
26653, Grund: Weichenstörung,19:54,ICE 10,Köln Hbf 19:43-Aachen Hbf 20:16-Liège-Guillemins 20:44-Bruxelles-Nord 21:26-Bruxelles Midi 21:35,8000207.0,dep,Bruxelles Midi,5 D-G,19:43,20.06.19,Koeln%238000207,11,ICE
26664, ,19:57,ICE615,Köln Hbf 19:55-Siegburg/Bonn 20:08-Frankfurt(M) Flughafen Fernbf 20:49-Mannheim Hbf 21:23-Stuttgart Hbf 22:08-Ulm Hbf 23:10-Augsburg Hbf 23:52-München-Pasing 00:17-München Hbf 00:27,8000207.0,dep,München Hbf,6,19:55,20.06.19,Koeln%238000207,2,ICE
26932, ,,ICE204,Basel SBB (Halt entfällt) 15:13-Basel Bad Bf 15:23-Freiburg(Breisgau) Hbf 15:56-Offenburg 16:29-Karlsruhe Hbf 17:00-Mannheim Hbf 17:35-Frankfurt(M) Flughafen Fernbf 18:09-Siegburg/Bonn 18:47-Köln Hbf 19:05,8000207.0,arr,Basel SBB,4,19:05,20.06.19,Koeln%238000207,0,ICE
26934, ,,ICE104,Basel SBB (Halt entfällt) 15:13-Basel Bad Bf 15:23-Freiburg(Breisgau) Hbf 15:56-Offenburg 16:29-Karlsruhe Hbf 17:00-Mannheim Hbf 17:35-Frankfurt(M) Flughafen Fernbf 18:09-Siegburg/Bonn 18:47-Köln Hbf 19:05,8000207.0,arr,Basel SBB,4,19:05,20.06.19,Koeln%238000207,0,ICE
26977, ,19:52,ICE615,Dortmund Hbf 18:35-Bochum Hbf 18:48-Essen Hbf 19:00-Duisburg Hbf 19:13-Düsseldorf Hbf 19:27-Köln Hbf 19:49,8000207.0,arr,Dortmund Hbf,6,19:49,20.06.19,Koeln%238000207,3,ICE
27008, ,,ICE129,Amsterdam Centraal 16:38-Utrecht Centraal 17:07-Arnhem Centraal 17:37-Oberhausen Hbf 18:26-Duisburg Hbf 18:34-Düsseldorf Hbf 18:48-Köln Hbf 19:15,8000207.0,arr,Amsterdam Centraal,6,19:15,20.06.19,Koeln%238000207,0,ICE
27344, Grund: Weichenstörung,19:48,ICE 10,Frankfurt(Main)Hbf 18:27-Frankfurt(M) Flughafen Fernbf 18:43-Siegburg/Bonn 19:21-Köln Hbf 19:39,8000207.0,arr,Frankfurt(Main)Hbf,5,19:39,20.06.19,Koeln%238000207,9,ICE
27694, ,,ICE204,Köln Hbf 19:11-Solingen Hbf 19:27-Wuppertal Hbf 19:41-Hagen Hbf 19:59-Dortmund Hbf 20:21,8000207.0,dep,Dortmund Hbf,4 A-C,19:11,20.06.19,Koeln%238000207,0,ICE
27698, ,,ICE104,Köln Hbf 19:14-Düsseldorf Hbf 19:36-Duisburg Hbf 19:49-Oberhausen Hbf 19:57-Arnhem Centraal 20:58-Utrecht Centraal 21:31-Amsterdam Centraal 21:58,8000207.0,dep,Amsterdam Centraal,4 D-G,19:14,20.06.19,Koeln%238000207,0,ICE
27704, ,,ICE129,Köln Hbf 19:21-Frankfurt(M) Flughafen Fernbf 20:10-Frankfurt(Main)Hbf 20:26,8000207.0,dep,Frankfurt(Main)Hbf,6,19:21,20.06.19,Koeln%238000207,0,ICE
27723, Grund: Weichenstörung,19:52,ICE 10,Köln Hbf 19:43-Aachen Hbf 20:16-Liège-Guillemins 20:44-Bruxelles-Nord 21:26-Bruxelles Midi 21:35,8000207.0,dep,Bruxelles Midi,5 D-G,19:43,20.06.19,Koeln%238000207,9,ICE
27840, Grund: Weichenstörung,19:49,ICE 10,Frankfurt(Main)Hbf 18:27-Frankfurt(M) Flughafen Fernbf 18:43-Siegburg/Bonn 19:21-Köln Hbf 19:39,8000207.0,arr,Frankfurt(Main)Hbf,5,19:39,20.06.19,Koeln%238000207,10,ICE
27912, ,19:49,ICE615,Dortmund Hbf 18:35-Bochum Hbf 18:48-Essen Hbf 19:00-Duisburg Hbf 19:13-Düsseldorf Hbf 19:27-Köln Hbf 19:49,8000207.0,arr,Dortmund Hbf,6,19:49,20.06.19,Koeln%238000207,0,ICE
28278, ,,ICE615,Dortmund Hbf 18:35-Bochum Hbf 18:48-Essen Hbf 19:00-Duisburg Hbf 19:13-Düsseldorf Hbf 19:27-Köln Hbf 19:49,8000207.0,arr,Dortmund Hbf,6,19:49,20.06.19,Koeln%238000207,0,ICE
28328, ,,ICE 10,Frankfurt(Main)Hbf 18:27-Frankfurt(M) Flughafen Fernbf 18:43-Siegburg/Bonn 19:21-Köln Hbf 19:39,8000207.0,arr,Frankfurt(Main)Hbf,5,19:39,20.06.19,Koeln%238000207,0,ICE
28695, ,,ICE 10,Köln Hbf 19:43-Aachen Hbf 20:16-Liège-Guillemins 20:44-Bruxelles-Nord 21:26-Bruxelles Midi 21:35,8000207.0,dep,Bruxelles Midi,5 D-G,19:43,20.06.19,Koeln%238000207,0,ICE
28706, ,,ICE615,Köln Hbf 19:55-Siegburg/Bonn 20:08-Frankfurt(M) Flughafen Fernbf 20:49-Mannheim Hbf 21:23-Stuttgart Hbf 22:08-Ulm Hbf 23:10-Augsburg Hbf 23:52-München-Pasing 00:17-München Hbf 00:27,8000207.0,dep,München Hbf,6,19:55,20.06.19,Koeln%238000207,0,ICE
29387, ,,ICE 26,Wien Hbf 11:15-Wien Meidling 11:22-St.Pölten Hbf 11:46-Linz Hbf 12:36-Passau Hbf 13:34-Plattling 14:01-Regensburg Hbf 14:32-Nürnberg Hbf 15:30-Würzburg Hbf 16:24-Hanau Hbf 17:16-Frankfurt(Main)Hbf 17:42-Frankfurt(M) Flughafen Fernbf 17:58-Mainz Hbf 18:20-Koblenz Hbf 19:13-Bonn Hbf 19:46-Köln Hbf 20:05,8000207.0,arr,Wien Hbf,4,20:05,20.06.19,Koeln%238000207,0,ICE
29398, ,,ICE 19,Bruxelles Midi (Halt entfällt) 18:25-Bruxelles-Nord (Halt entfällt) 18:34-Liège-Guillemins (Halt entfällt) 19:14-Aachen Hbf 19:39-Köln Hbf 20:15,8000207.0,arr,Bruxelles Midi,4 A-C,20:15,20.06.19,Koeln%238000207,0,ICE
29412, Grund: Verspätung eines vorausfahrenden Zuges,20:42,ICE120,Frankfurt(Main)Hbf 19:29-Frankfurt(M) Flughafen Fernbf 19:43-Köln Hbf 20:33,8000207.0,arr,Frankfurt(Main)Hbf,4 A-C,20:33,20.06.19,Koeln%238000207,9,ICE
29414, Grund: Verspätung eines vorausfahrenden Zuges,20:38,ICE846,Berlin Gesundbrunnen 15:37-Berlin Hbf (tief) 15:49-Berlin-Spandau 16:00-Wolfsburg Hbf 16:53-Hannover Hbf 17:31-Bielefeld Hbf 18:26-Dortmund Hbf 19:12-Bochum Hbf 19:25-Essen Hbf 19:36-Duisburg Hbf 19:49-Düsseldorf Flughafen 19:59-Düsseldorf Hbf 20:10-Köln Hbf 20:36,8000207.0,arr,Berlin Gesundbrunnen,8 D-G,20:36,20.06.19,Koeln%238000207,2,ICE
