,TAA,TA,TIN,TIR,TSI,TIM,TIRE,TIP,TIT,TID,TSC,TAc,Type
15288, Fährt heute erst ab Nürnberg Hbf,15:51,ICE 1004,München Hbf (Halt entfällt) 11:57-Nürnberg Hbf 13:01-Erfurt Hbf 14:11-Berlin Hbf (tief) 15:51,8011160.0,arr,München Hbf,8Berlin Hbf (tief),15:51,20.06.19,Berlin%238011160,0,ICE
15300, ,,ICE557,Köln Hbf 10:48-Wuppertal Hbf 11:16-Hamm(Westf) 12:02-Bielefeld Hbf 12:34-Hannover Hbf 13:31-Berlin Hbf (tief) 15:05,8011160.0,arr,Köln Hbf,5Berlin Hbf (tief),15:05,20.06.19,Berlin%238011160,0,ICE
15329, Grund: Verzögerungen im Betriebsablauf,15:30,ICE508,München Hbf 11:02-Nürnberg Hbf 12:04-Erlangen 12:20-Bamberg 12:44-Erfurt Hbf 13:28-Leipzig Hbf 14:16-Lutherstadt Wittenberg Hbf 14:48-Berlin Südkreuz 15:24-Berlin Hbf (tief) 15:29,8011160.0,arr,München Hbf,8Berlin Hbf (tief),15:29,20.06.19,Berlin%238011160,1,ICE
15389, Gleiswechsel,15:22,ICE709,Hamburg-Altona 13:21-Hamburg Dammtor 13:29-Hamburg Hbf 13:38-Berlin-Spandau 15:12-Berlin Hbf (tief) 15:22,8011160.0,arr,Hamburg-Altona,2Berlin Hbf (tief),15:22,20.06.19,Berlin%238011160,0,ICE
15457, ,,ICE709,Hamburg-Altona 13:21-Hamburg Dammtor 13:29-Hamburg Hbf 13:38-Berlin-Spandau 15:12-Berlin Hbf (tief) 15:22,8011160.0,arr,Hamburg-Altona,1Berlin Hbf (tief),15:22,20.06.19,Berlin%238011160,0,ICE
15696, Fährt heute erst ab Nürnberg Hbf@@Grund: Verzögerungen im Betriebsablauf,15:53,ICE 1004,München Hbf (Halt entfällt) 11:57-Nürnberg Hbf 13:01-Erfurt Hbf 14:11-Berlin Hbf (tief) 15:51,8011160.0,arr,München Hbf,8Berlin Hbf (tief),15:51,20.06.19,Berlin%238011160,2,ICE
15805, ,,ICE508,München Hbf 11:02-Nürnberg Hbf 12:04-Erlangen 12:20-Bamberg 12:44-Erfurt Hbf 13:28-Leipzig Hbf 14:16-Lutherstadt Wittenberg Hbf 14:48-Berlin Südkreuz 15:24-Berlin Hbf (tief) 15:29,8011160.0,arr,München Hbf,8Berlin Hbf (tief),15:29,20.06.19,Berlin%238011160,0,ICE
15843, ,,ICE 1538,Berlin Hbf (tief) 15:04-Erfurt Hbf 16:48-Frankfurt(Main)Hbf 18:56,8011160.0,dep,Frankfurt(Main)Hbf,2Berlin Hbf (tief),15:04,20.06.19,Berlin%238011160,0,ICE
15870, ,,ICE693,Berlin Hbf (tief) 15:27-Lutherstadt Wittenberg Hbf 16:09-Leipzig Hbf 16:42-Erfurt Hbf 17:28-Eisenach 17:54-Fulda 18:48-Frankfurt(Main)Hbf 19:44-Mannheim Hbf 20:27-Stuttgart Hbf 21:08-Ulm Hbf 22:10-Augsburg Hbf 22:53-München-Pasing 23:20-München Hbf 23:29,8011160.0,dep,München Hbf,2Berlin Hbf (tief),15:27,20.06.19,Berlin%238011160,0,ICE
15880, Gleiswechsel,15:37,ICE709,Berlin Hbf (tief) 15:37-Berlin Südkreuz 15:42-Bitterfeld 16:32-Erfurt Hbf 17:24-Bamberg 18:16-Nürnberg Hbf 18:52-München Hbf 19:56,8011160.0,dep,München Hbf,2Berlin Hbf (tief),15:37,20.06.19,Berlin%238011160,0,ICE
15886, ,15:40,ICE508,Berlin Hbf (tief) 15:40-Berlin-Spandau 15:48-Hamburg Hbf 17:24-Hamburg Dammtor 17:31-Hamburg-Altona 17:41,8011160.0,dep,Hamburg-Altona,8Berlin Hbf (tief),15:40,20.06.19,Berlin%238011160,0,ICE
15899, ,15:49,ICE846,Berlin Hbf (tief) 15:49-Wolfsburg Hbf 16:52-Hannover Hbf 17:28-Bielefeld Hbf 18:24-Dortmund Hbf 19:10-Bochum Hbf 19:23-Essen Hbf 19:34-Duisburg Hbf 19:47-Düsseldorf Flughafen 19:57-Düsseldorf Hbf 20:06-Köln Hbf 20:36,8011160.0,dep,Köln Hbf,3Berlin Hbf (tief),15:49,20.06.19,Berlin%238011160,0,ICE
15910, ,15:59,ICE377,Berlin Hbf 15:59-Wolfsburg Hbf 17:07-Braunschweig Hbf 17:26-Hildesheim Hbf 17:52-Göttingen 18:52-Kassel-Wilhelmshöhe 19:13-Fulda 19:45-Hanau Hbf 20:25-Frankfurt(Main)Hbf 20:44-Mannheim Hbf 21:27-Karlsruhe Hbf 21:58-Baden-Baden 22:16-Offenburg 22:35-Freiburg(Breisgau) Hbf 23:09-Basel Bad Bf 23:46-Basel SBB 23:54,8011160.0,dep,Basel SBB,13,15:59,20.06.19,Berlin%238011160,0,ICE
15973, Fährt heute erst ab Nürnberg Hbf@@Grund: Verzögerungen im Betriebsablauf,15:54,ICE 1004,München Hbf (Halt entfällt) 11:57-Nürnberg Hbf 13:01-Erfurt Hbf 14:11-Berlin Hbf (tief) 15:51,8011160.0,arr,München Hbf,8Berlin Hbf (tief),15:51,20.06.19,Berlin%238011160,3,ICE
16758, ,,ICE709,Berlin Hbf (tief) 15:37-Berlin Südkreuz 15:42-Bitterfeld 16:32-Erfurt Hbf 17:24-Bamberg 18:16-Nürnberg Hbf 18:52-München Hbf 19:56,8011160.0,dep,München Hbf,1Berlin Hbf (tief),15:37,20.06.19,Berlin%238011160,0,ICE
16764, ,,ICE508,Berlin Hbf (tief) 15:40-Berlin-Spandau 15:48-Hamburg Hbf 17:24-Hamburg Dammtor 17:31-Hamburg-Altona 17:41,8011160.0,dep,Hamburg-Altona,8Berlin Hbf (tief),15:40,20.06.19,Berlin%238011160,0,ICE
16777, ,,ICE846,Berlin Hbf (tief) 15:49-Wolfsburg Hbf 16:52-Hannover Hbf 17:28-Bielefeld Hbf 18:24-Dortmund Hbf 19:10-Bochum Hbf 19:23-Essen Hbf 19:34-Duisburg Hbf 19:47-Düsseldorf Flughafen 19:57-Düsseldorf Hbf 20:06-Köln Hbf 20:36,8011160.0,dep,Köln Hbf,3Berlin Hbf (tief),15:49,20.06.19,Berlin%238011160,0,ICE
16850, ,,ICE 1004,München Hbf (Halt entfällt) 11:57-Nürnberg Hbf 13:01-Erfurt Hbf 14:11-Berlin Hbf (tief) 15:51,8011160.0,arr,München Hbf,8Berlin Hbf (tief),15:51,20.06.19,Berlin%238011160,0,ICE
17665, ,,ICE372,Interlaken Ost 06:00-Interlaken West 06:05-Spiez 06:22-Thun 06:33-Bern 07:04-Olten 07:32-Liestal 07:48-Basel SBB 08:13-Basel Bad Bf 08:23-Freiburg(Breisgau) Hbf 08:57-Offenburg 09:30-Karlsruhe Hbf 10:00-Mannheim Hbf 10:32-Frankfurt(Main)Hbf 11:14-Hanau Hbf (Halt entfällt) 11:30-Fulda (Halt entfällt) 12:12-Kassel-Wilhelmshöhe (Halt entfällt) 12:45-Göttingen (Halt entfällt) 13:04-Hildesheim Hbf (Halt entfällt) 14:06-Braunschweig Hbf (Halt entfällt) 14:29-Wolfsburg Hbf (Halt entfällt) 14:48-Berlin Hbf (Halt entfällt) 16:01,8011160.0,arr,Interlaken Ost,11,16:01,20.06.19,Berlin%238011160,0,ICE
17673, ,,ICE849,Düsseldorf Hbf 11:51-Düsseldorf Flughafen 11:59-Duisburg Hbf 12:09-Essen Hbf 12:23-Bochum Hbf 12:35-Dortmund Hbf 12:48-Bielefeld Hbf 13:34-Hannover Hbf 14:31-Wolfsburg Hbf 15:05-Berlin Hbf (tief) 16:10,8011160.0,arr,Düsseldorf Hbf,5Berlin Hbf (tief),16:10,20.06.19,Berlin%238011160,0,ICE
17685, ,16:20,ICE603,Hamburg-Altona 14:19-Hamburg Dammtor 14:28-Hamburg Hbf 14:35-Berlin-Spandau 16:10-Berlin Hbf (tief) 16:20,8011160.0,arr,Hamburg-Altona,2Berlin Hbf (tief),16:20,20.06.19,Berlin%238011160,0,ICE
17695, Grund: Verzögerungen im Betriebsablauf,16:44,ICE690,München Hbf 08:28-München-Pasing 08:37-Augsburg Hbf 09:03-Ulm Hbf 09:49-Stuttgart Hbf 10:51-Mannheim Hbf 11:32-Frankfurt(Main)Hbf 12:14-Fulda 13:09-Eisenach 14:02-Erfurt Hbf 14:28-Leipzig Hbf 15:16-Bitterfeld 15:35-Berlin Südkreuz 16:24-Berlin Hbf (tief) 16:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),16:29,20.06.19,Berlin%238011160,15,ICE
17729, ,16:59,ICE 1539,Frankfurt(Main)Hbf 13:02-Erfurt Hbf 15:09-Berlin Hbf (tief) 16:59,8011160.0,arr,Frankfurt(Main)Hbf,7Berlin Hbf (tief),16:59,20.06.19,Berlin%238011160,0,ICE
17733, ,,ICE377,Berlin Hbf 15:59-Wolfsburg Hbf 17:07-Braunschweig Hbf 17:26-Hildesheim Hbf 17:52-Göttingen 18:52-Kassel-Wilhelmshöhe 19:13-Fulda 19:45-Hanau Hbf 20:25-Frankfurt(Main)Hbf 20:44-Mannheim Hbf 21:27-Karlsruhe Hbf 21:58-Baden-Baden 22:16-Offenburg 22:35-Freiburg(Breisgau) Hbf 23:09-Basel Bad Bf 23:46-Basel SBB 23:54,8011160.0,dep,Basel SBB,13,15:59,20.06.19,Berlin%238011160,0,ICE
17738, ,,ICE 1007,Berlin Hbf (tief) 16:05-Erfurt Hbf 17:45-Nürnberg Hbf 18:56-München Hbf 20:01,8011160.0,dep,München Hbf,1Berlin Hbf (tief),16:05,20.06.19,Berlin%238011160,0,ICE
17765, ,16:30,ICE603,Berlin Hbf (tief) 16:30-Berlin Südkreuz 16:35-Lutherstadt Wittenberg Hbf 17:10-Leipzig Hbf 17:42-Erfurt Hbf 18:28-Bamberg 19:15-Erlangen 19:35-Nürnberg Hbf 19:52-München Hbf 21:01,8011160.0,dep,München Hbf,2Berlin Hbf (tief),16:30,20.06.19,Berlin%238011160,0,ICE
17776, Grund: Verzögerungen im Betriebsablauf,16:48,ICE690,Berlin Hbf (tief) 16:38-Berlin-Spandau 16:46-Hamburg Hbf 18:22-Hamburg Dammtor 18:29-Hamburg-Altona 18:38,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),16:38,20.06.19,Berlin%238011160,10,ICE
17791, ,16:50,ICE554,Berlin Hbf (tief) 16:50-Hannover Hbf 18:28-Bielefeld Hbf 19:24-Hamm(Westf) 19:54-Wuppertal Hbf 20:38-Köln Hbf 21:09,8011160.0,dep,Köln Hbf,5Berlin Hbf (tief),16:50,20.06.19,Berlin%238011160,0,ICE
17800, ,,ICE995,Berlin Hbf 16:58-Wolfsburg Hbf 18:08-Braunschweig Hbf 18:28-Hildesheim Hbf 18:52-Göttingen 19:51-Kassel-Wilhelmshöhe 20:13-Fulda 20:45-Frankfurt(Main)Hbf 21:40,8011160.0,dep,Frankfurt(Main)Hbf,13,16:58,20.06.19,Berlin%238011160,0,ICE
17838, Grund: Verzögerungen im Betriebsablauf,16:46,ICE690,München Hbf 08:28-München-Pasing 08:37-Augsburg Hbf 09:03-Ulm Hbf 09:49-Stuttgart Hbf 10:51-Mannheim Hbf 11:32-Frankfurt(Main)Hbf 12:14-Fulda 13:09-Eisenach 14:02-Erfurt Hbf 14:28-Leipzig Hbf 15:16-Bitterfeld 15:35-Berlin Südkreuz 16:24-Berlin Hbf (tief) 16:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),16:29,20.06.19,Berlin%238011160,17,ICE
17899, ,,ICE603,Hamburg-Altona 14:19-Hamburg Dammtor 14:28-Hamburg Hbf 14:35-Berlin-Spandau 16:10-Berlin Hbf (tief) 16:20,8011160.0,arr,Hamburg-Altona,2Berlin Hbf (tief),16:20,20.06.19,Berlin%238011160,0,ICE
17980, Grund: Verzögerungen im Betriebsablauf,16:47,ICE690,München Hbf 08:28-München-Pasing 08:37-Augsburg Hbf 09:03-Ulm Hbf 09:49-Stuttgart Hbf 10:51-Mannheim Hbf 11:32-Frankfurt(Main)Hbf 12:14-Fulda 13:09-Eisenach 14:02-Erfurt Hbf 14:28-Leipzig Hbf 15:16-Bitterfeld 15:35-Berlin Südkreuz 16:24-Berlin Hbf (tief) 16:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),16:29,20.06.19,Berlin%238011160,18,ICE
18051, Grund: Verzögerungen im Betriebsablauf,16:48,ICE690,München Hbf 08:28-München-Pasing 08:37-Augsburg Hbf 09:03-Ulm Hbf 09:49-Stuttgart Hbf 10:51-Mannheim Hbf 11:32-Frankfurt(Main)Hbf 12:14-Fulda 13:09-Eisenach 14:02-Erfurt Hbf 14:28-Leipzig Hbf 15:16-Bitterfeld 15:35-Berlin Südkreuz 16:24-Berlin Hbf (tief) 16:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),16:29,20.06.19,Berlin%238011160,19,ICE
18335, Grund: Verzögerungen im Betriebsablauf,16:49,ICE690,München Hbf 08:28-München-Pasing 08:37-Augsburg Hbf 09:03-Ulm Hbf 09:49-Stuttgart Hbf 10:51-Mannheim Hbf 11:32-Frankfurt(Main)Hbf 12:14-Fulda 13:09-Eisenach 14:02-Erfurt Hbf 14:28-Leipzig Hbf 15:16-Bitterfeld 15:35-Berlin Südkreuz 16:24-Berlin Hbf (tief) 16:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),16:29,20.06.19,Berlin%238011160,20,ICE
18760, ,,ICE603,Berlin Hbf (tief) 16:30-Berlin Südkreuz 16:35-Lutherstadt Wittenberg Hbf 17:10-Leipzig Hbf 17:42-Erfurt Hbf 18:28-Bamberg 19:15-Erlangen 19:35-Nürnberg Hbf 19:52-München Hbf 21:01,8011160.0,dep,München Hbf,2Berlin Hbf (tief),16:30,20.06.19,Berlin%238011160,0,ICE
18771, Grund: Verzögerungen im Betriebsablauf,16:53,ICE690,Berlin Hbf (tief) 16:38-Berlin-Spandau 16:46-Hamburg Hbf 18:22-Hamburg Dammtor 18:29-Hamburg-Altona 18:38,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),16:38,20.06.19,Berlin%238011160,15,ICE
18795, ,16:58,ICE995,Berlin Hbf 16:58-Wolfsburg Hbf 18:08-Braunschweig Hbf 18:28-Hildesheim Hbf 18:52-Göttingen 19:51-Kassel-Wilhelmshöhe 20:13-Fulda 20:45-Frankfurt(Main)Hbf 21:40,8011160.0,dep,Frankfurt(Main)Hbf,13,16:58,20.06.19,Berlin%238011160,0,ICE
19113, ,,ICE690,München Hbf 08:28-München-Pasing 08:37-Augsburg Hbf 09:03-Ulm Hbf 09:49-Stuttgart Hbf 10:51-Mannheim Hbf 11:32-Frankfurt(Main)Hbf 12:14-Fulda 13:09-Eisenach 14:02-Erfurt Hbf 14:28-Leipzig Hbf 15:16-Bitterfeld 15:35-Berlin Südkreuz 16:24-Berlin Hbf (tief) 16:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),16:29,20.06.19,Berlin%238011160,0,ICE
19567, ,,ICE 1539,Frankfurt(Main)Hbf 13:02-Erfurt Hbf 15:09-Berlin Hbf (tief) 16:59,8011160.0,arr,Frankfurt(Main)Hbf,7Berlin Hbf (tief),16:59,20.06.19,Berlin%238011160,0,ICE
19754, ,,ICE690,Berlin Hbf (tief) 16:38-Berlin-Spandau 16:46-Hamburg Hbf 18:22-Hamburg Dammtor 18:29-Hamburg-Altona 18:38,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),16:38,20.06.19,Berlin%238011160,0,ICE
19769, ,,ICE554,Berlin Hbf (tief) 16:50-Hannover Hbf 18:28-Bielefeld Hbf 19:24-Hamm(Westf) 19:54-Wuppertal Hbf 20:38-Köln Hbf 21:09,8011160.0,dep,Köln Hbf,5Berlin Hbf (tief),16:50,20.06.19,Berlin%238011160,0,ICE
20349, ,,ICE559,Köln Hbf 12:48-Wuppertal Hbf 13:16-Hamm(Westf) 14:02-Bielefeld Hbf 14:34-Hannover Hbf 15:31-Berlin Hbf (tief) 17:06,8011160.0,arr,Köln Hbf,5Berlin Hbf (tief),17:06,20.06.19,Berlin%238011160,0,ICE
20371, ,17:22,ICE801,Kiel Hbf 14:13-Neumünster 14:32-Hamburg-Altona 15:18-Hamburg Dammtor 15:28-Hamburg Hbf 15:37-Berlin-Spandau 17:12-Berlin Hbf (tief) 17:22,8011160.0,arr,Kiel Hbf,1Berlin Hbf (tief),17:22,20.06.19,Berlin%238011160,0,ICE
20382, Ersatzfahrt für ICE  506@@Grund: Bauarbeiten,17:30,ICE 2918,München Hbf 12:55-Nürnberg Hbf 14:04-Erlangen 14:19-Bamberg 14:42-Erfurt Hbf 15:28-Leipzig Hbf 16:16-Lutherstadt Wittenberg Hbf 16:48-Berlin Südkreuz 17:24-Berlin Hbf (tief) 17:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),17:29,20.06.19,Berlin%238011160,1,ICE
20413, Grund: Technische Störung am Zug,18:44,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,46,ICE
20517, ,,ICE801,Kiel Hbf 14:13-Neumünster 14:32-Hamburg-Altona 15:18-Hamburg Dammtor 15:28-Hamburg Hbf 15:37-Berlin-Spandau 17:12-Berlin Hbf (tief) 17:22,8011160.0,arr,Kiel Hbf,1Berlin Hbf (tief),17:22,20.06.19,Berlin%238011160,0,ICE
20559, Grund: Technische Störung am Zug,18:46,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,48,ICE
20601, Ersatzfahrt für ICE  506@@Grund: Bauarbeiten,17:31,ICE 2918,München Hbf 12:55-Nürnberg Hbf 14:04-Erlangen 14:19-Bamberg 14:42-Erfurt Hbf 15:28-Leipzig Hbf 16:16-Lutherstadt Wittenberg Hbf 16:48-Berlin Südkreuz 17:24-Berlin Hbf (tief) 17:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),17:29,20.06.19,Berlin%238011160,2,ICE
20705, Grund: Technische Störung am Zug,18:49,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,51,ICE
20712, ,,ICE 1536,Berlin Hbf (tief) 17:04-Erfurt Hbf 18:48-Frankfurt(Main)Hbf 20:56-Darmstadt Hbf 21:17-Bensheim 21:30-Mannheim Hbf 21:55-Neustadt(Weinstr)Hbf 22:17-Kaiserslautern Hbf 22:43-Homburg(Saar)Hbf 23:03-Saarbrücken Hbf 23:29,8011160.0,dep,Saarbrücken Hbf,2Berlin Hbf (tief),17:04,20.06.19,Berlin%238011160,0,ICE
20743, ,17:28,ICE695,Berlin Hbf (tief) 17:28-Lutherstadt Wittenberg Hbf 18:09-Leipzig Hbf 18:42-Erfurt Hbf 19:28-Eisenach 19:54-Fulda 20:48-Frankfurt(Main)Hbf 21:44-Mannheim Hbf 22:28-Stuttgart Hbf 23:08,8011160.0,dep,Stuttgart Hbf,2Berlin Hbf (tief),17:28,20.06.19,Berlin%238011160,0,ICE
20752, ,17:37,ICE801,Berlin Hbf (tief) 17:37-Berlin Südkreuz 17:42-Bitterfeld 18:32-Erfurt Hbf 19:24-Bamberg 20:16-Nürnberg Hbf 20:54-München Hbf 22:00,8011160.0,dep,München Hbf,1Berlin Hbf (tief),17:37,20.06.19,Berlin%238011160,0,ICE
20760, Ersatzfahrt für ICE  506,17:40,ICE 2918,Berlin Hbf (tief) 17:40-Berlin-Spandau 17:48-Hamburg Hbf 19:24-Hamburg Dammtor 19:30-Hamburg-Altona 19:38,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),17:40,20.06.19,Berlin%238011160,0,ICE
20770, Grund: Verzögerungen im Betriebsablauf,17:59,ICE844,Berlin Hbf (tief) 17:49-Wolfsburg Hbf 18:52-Hannover Hbf 19:28-Bielefeld Hbf 20:24-Dortmund Hbf 21:10-Bochum Hbf 21:23-Essen Hbf 21:34-Duisburg Hbf 21:47-Düsseldorf Flughafen 21:57-Düsseldorf Hbf 22:06-Köln Hbf 22:31,8011160.0,dep,Köln Hbf,6Berlin Hbf (tief),17:49,20.06.19,Berlin%238011160,10,ICE
20782, Fahrt fällt aus,,ICE877,Berlin Hbf 17:59-Wolfsburg Hbf 19:07-Braunschweig Hbf 19:25-Hildesheim Hbf 19:52-Göttingen 20:52-Kassel-Wilhelmshöhe 21:14-Fulda 21:50-Hanau Hbf 22:35-Frankfurt(Main)Hbf 22:54-Frankfurt(M) Flughafen Fernbf 23:12-Mannheim Hbf 23:53-Karlsruhe Hbf 00:22Berlin Hbf - Wolfsburg Hbf: Information. Weitere Informationen,8011160.0,dep,Karlsruhe Hbf,13,17:59,20.06.19,Berlin%238011160,0,ICE
21001, Grund: Technische Störung am Zug,18:33,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,35,ICE
21074, Grund: Technische Störung am Zug,18:39,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,41,ICE
21116, Ersatzfahrt für ICE  506,,ICE 2918,München Hbf 12:55-Nürnberg Hbf 14:04-Erlangen 14:19-Bamberg 14:42-Erfurt Hbf 15:28-Leipzig Hbf 16:16-Lutherstadt Wittenberg Hbf 16:48-Berlin Südkreuz 17:24-Berlin Hbf (tief) 17:29,8011160.0,arr,München Hbf,7Berlin Hbf (tief),17:29,20.06.19,Berlin%238011160,0,ICE
21220, Grund: Technische Störung am Zug,18:34,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,36,ICE
21366, Grund: Technische Störung am Zug,18:36,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,38,ICE
21658, Grund: Technische Störung am Zug,18:41,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,43,ICE
21769, ,,ICE695,Berlin Hbf (tief) 17:28-Lutherstadt Wittenberg Hbf 18:09-Leipzig Hbf 18:42-Erfurt Hbf 19:28-Eisenach 19:54-Fulda 20:48-Frankfurt(Main)Hbf 21:44-Mannheim Hbf 22:28-Stuttgart Hbf 23:08,8011160.0,dep,Stuttgart Hbf,2Berlin Hbf (tief),17:28,20.06.19,Berlin%238011160,0,ICE
21778, ,,ICE801,Berlin Hbf (tief) 17:37-Berlin Südkreuz 17:42-Bitterfeld 18:32-Erfurt Hbf 19:24-Bamberg 20:16-Nürnberg Hbf 20:54-München Hbf 22:00,8011160.0,dep,München Hbf,1Berlin Hbf (tief),17:37,20.06.19,Berlin%238011160,0,ICE
21786, Ersatzfahrt für ICE  506,,ICE 2918,Berlin Hbf (tief) 17:40-Berlin-Spandau 17:48-Hamburg Hbf 19:24-Hamburg Dammtor 19:30-Hamburg-Altona 19:38,8011160.0,dep,Hamburg-Altona,7Berlin Hbf (tief),17:40,20.06.19,Berlin%238011160,0,ICE
22100, Grund: Technische Störung am Zug,18:40,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,42,ICE
22830, Grund: Technische Störung am Zug,18:42,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,44,ICE
22895, ,,ICE844,Berlin Hbf (tief) 17:49-Wolfsburg Hbf 18:52-Hannover Hbf 19:28-Bielefeld Hbf 20:24-Dortmund Hbf 21:10-Bochum Hbf 21:23-Essen Hbf 21:34-Duisburg Hbf 21:47-Düsseldorf Flughafen 21:57-Düsseldorf Hbf 22:06-Köln Hbf 22:31,8011160.0,dep,Köln Hbf,6Berlin Hbf (tief),17:49,20.06.19,Berlin%238011160,0,ICE
22907, ,,ICE877,Berlin Hbf (Halt entfällt) 17:59-Wolfsburg Hbf 19:07-Braunschweig Hbf 19:25-Hildesheim Hbf 19:52-Göttingen 20:52-Kassel-Wilhelmshöhe 21:14-Fulda 21:50-Hanau Hbf 22:35-Frankfurt(Main)Hbf 22:54-Frankfurt(M) Flughafen Fernbf 23:12-Mannheim Hbf 23:53-Karlsruhe Hbf 00:22Wolfsburg Hbf: Information. Weitere Informationen,8011160.0,dep,Karlsruhe Hbf,13,17:59,20.06.19,Berlin%238011160,0,ICE
22980, Grund: Technische Störung am Zug,18:43,ICE 92,Wien Hbf 10:15-Wien Meidling 10:22-St.Pölten Hbf 10:46-Linz Hbf 11:36-Passau Hbf 12:34-Regensburg Hbf 13:32-Nürnberg Hbf 14:37-Coburg 15:29-Erfurt Hbf 16:04-Berlin Südkreuz 17:53-Berlin Hbf (tief) 17:58,8011160.0,arr,Wien Hbf,7Berlin Hbf (tief),17:58,20.06.19,Berlin%238011160,45,ICE
